,open,high,low,close,volume
2021-05-21 03:45:00,388.70001220703125,391.8999938964844,383.3500061035156,389.79998779296875,22406993
2021-05-24 03:45:00,392.8999938964844,393.70001220703125,379.45001220703125,389.29998779296875,23694105
2021-05-25 03:45:00,394.0,399.5,389.54998779296875,391.20001220703125,18155697
2021-05-26 03:45:00,389.25,389.5,380.25,381.0,15340621
2021-05-27 03:45:00,382.04998779296875,388.45001220703125,380.0,385.8500061035156,17374666
2021-05-28 03:45:00,393.0,398.8500061035156,384.79998779296875,387.75,14862168
2021-05-31 03:45:00,391.54998779296875,395.3999938964844,388.0,394.25,13703439
2021-06-01 03:45:00,396.0,396.79998779296875,386.5,394.70001220703125,11399189
2021-06-02 03:45:00,389.0,402.70001220703125,389.0,398.79998779296875,9587386
2021-06-03 03:45:00,403.0,405.5,398.0,399.20001220703125,12441261
2021-06-04 03:45:00,400.0,400.0,392.29998779296875,395.04998779296875,10040657
2021-06-07 03:45:00,396.1499938964844,401.3999938964844,394.25,395.0,6176784
2021-06-08 03:45:00,395.0,395.5,381.1000061035156,387.75,17334691
2021-06-09 03:45:00,388.0,390.95001220703125,382.29998779296875,383.1499938964844,11807015
2021-06-10 03:45:00,386.1499938964844,389.95001220703125,384.25,385.3999938964844,5796380
2021-06-11 03:45:00,388.3999938964844,395.0,383.1499938964844,393.1499938964844,9630564
2021-06-14 03:45:00,392.95001220703125,397.5,381.3500061035156,394.79998779296875,11601461
2021-06-15 03:45:00,391.0,396.3500061035156,390.0,390.8500061035156,7929361
2021-06-16 03:45:00,387.29998779296875,391.3500061035156,377.0,380.25,17978012
2021-06-17 03:45:00,376.0,380.29998779296875,365.04998779296875,369.25,14321673
2021-06-18 03:45:00,368.75,373.3500061035156,359.79998779296875,371.3500061035156,22723111
2021-06-21 03:45:00,366.8999938964844,369.95001220703125,360.3999938964844,367.6000061035156,13172227
2021-06-22 03:45:00,371.0,371.8500061035156,366.25,367.54998779296875,9787216
2021-06-23 03:45:00,368.04998779296875,377.0,367.3500061035156,368.1000061035156,14295574
2021-06-24 03:45:00,369.0,372.45001220703125,366.1000061035156,369.04998779296875,9066954
2021-06-25 03:45:00,371.54998779296875,380.3500061035156,371.54998779296875,375.8999938964844,12815999
2021-06-28 03:45:00,378.8999938964844,384.95001220703125,374.25,382.29998779296875,14518487
2021-06-29 03:45:00,383.3999938964844,383.5,372.70001220703125,374.25,9106037
2021-06-30 03:45:00,376.54998779296875,379.3999938964844,370.95001220703125,372.04998779296875,10110801
2021-07-01 03:45:00,372.29998779296875,380.79998779296875,372.0,379.3999938964844,8232292
2021-07-02 03:45:00,378.0,380.6000061035156,374.20001220703125,376.04998779296875,5070326
2021-07-05 03:45:00,379.0,391.0,377.5,389.54998779296875,12836172
2021-07-06 03:45:00,389.3999938964844,391.0,384.0,385.3500061035156,6153733
2021-07-07 03:45:00,382.8999938964844,395.0,380.20001220703125,393.6499938964844,10577866
2021-07-08 03:45:00,392.5,392.8999938964844,381.20001220703125,383.1000061035156,12333337
2021-07-09 03:45:00,383.0,391.3999938964844,382.1000061035156,390.04998779296875,7375406
2021-07-12 03:45:00,393.0,393.0,386.6000061035156,388.3500061035156,5679273
2021-07-13 03:45:00,390.5,394.95001220703125,390.0,392.25,5467940
2021-07-14 03:45:00,392.25,394.3999938964844,391.0,391.6499938964844,3341557
2021-07-15 03:45:00,391.79998779296875,402.8999938964844,390.0,401.45001220703125,10347950
2021-07-16 03:45:00,403.0,406.0,399.3500061035156,405.5,9287112
2021-07-19 03:45:00,398.0,404.95001220703125,396.20001220703125,396.95001220703125,5708367
2021-07-20 03:45:00,396.45001220703125,396.45001220703125,381.20001220703125,383.0,9214553
2021-07-22 03:45:00,390.20001220703125,395.20001220703125,389.0,393.5,7381389
2021-07-23 03:45:00,394.1000061035156,396.54998779296875,390.79998779296875,391.75,5217004
2021-07-26 03:45:00,393.0,402.45001220703125,390.20001220703125,400.04998779296875,7083799
2021-07-27 03:45:00,404.0,419.70001220703125,403.54998779296875,417.3500061035156,28240273
2021-07-28 03:45:00,419.0,419.3999938964844,407.54998779296875,416.29998779296875,12775129
2021-07-29 03:45:00,420.5,474.0,416.79998779296875,458.1000061035156,61414603
2021-07-30 03:45:00,458.1000061035156,459.6499938964844,442.1499938964844,444.79998779296875,12987115
2021-08-02 03:45:00,448.0,452.25,442.70001220703125,445.79998779296875,7683565
2021-08-03 03:45:00,447.75,450.8500061035156,440.20001220703125,448.79998779296875,8879300
2021-08-04 03:45:00,446.0,455.5,441.0,442.70001220703125,8621637
2021-08-05 03:45:00,445.0,445.70001220703125,432.8999938964844,443.1000061035156,11790679
2021-08-06 03:45:00,444.70001220703125,455.8500061035156,439.29998779296875,442.1499938964844,18059875
2021-08-09 03:45:00,441.95001220703125,445.0,428.79998779296875,434.70001220703125,13778833
2021-08-10 03:45:00,436.5,439.79998779296875,423.25,426.95001220703125,10417993
2021-08-11 03:45:00,429.29998779296875,444.5,429.04998779296875,436.6499938964844,19239106
2021-08-12 03:45:00,436.8999938964844,444.29998779296875,433.8500061035156,437.25,8349354
2021-08-13 03:45:00,437.3999938964844,449.6000061035156,435.5,442.04998779296875,13343808
2021-08-16 03:45:00,442.6000061035156,447.0,436.20001220703125,441.75,8288547
2021-08-17 03:45:00,440.1000061035156,443.8500061035156,429.0,436.6000061035156,8413999
2021-08-18 03:45:00,438.79998779296875,439.6499938964844,424.3999938964844,426.95001220703125,12169397
2021-08-20 03:45:00,416.0,416.0,401.1000061035156,403.6499938964844,23309477
2021-08-23 03:45:00,411.0,415.75,399.5,406.8500061035156,15943020
2021-08-24 03:45:00,415.0,423.75,412.54998779296875,420.8500061035156,15050015
2021-08-25 03:45:00,423.70001220703125,434.95001220703125,423.70001220703125,430.70001220703125,17974391
2021-08-26 03:45:00,431.5,432.29998779296875,420.79998779296875,424.1000061035156,7695674
2021-08-27 03:45:00,427.0,439.0,427.0,437.8999938964844,15558923
2021-08-30 03:45:00,440.95001220703125,452.5,440.6499938964844,448.04998779296875,11735730
2021-08-31 03:45:00,448.0,471.1499938964844,444.79998779296875,468.29998779296875,20847646
2021-09-01 03:45:00,474.0,474.0,455.04998779296875,458.1000061035156,10038500
2021-09-02 03:45:00,460.04998779296875,465.0,455.70001220703125,456.95001220703125,5360608
2021-09-03 03:45:00,457.25,464.5,450.0,461.29998779296875,8516918
2021-09-06 03:45:00,466.95001220703125,475.0,461.70001220703125,469.25,12183840
2021-09-07 03:45:00,470.0,472.3999938964844,460.8999938964844,462.29998779296875,5684070
2021-09-08 03:45:00,464.8500061035156,465.8500061035156,455.20001220703125,456.29998779296875,6689343
2021-09-09 03:45:00,458.25,466.6499938964844,456.0,463.54998779296875,6926659
2021-09-13 03:45:00,476.0,480.5,468.54998779296875,478.3500061035156,16632808
2021-09-14 03:45:00,483.1000061035156,483.45001220703125,473.20001220703125,477.95001220703125,15253798
2021-09-15 03:45:00,478.20001220703125,487.6000061035156,474.3500061035156,486.79998779296875,12415050
2021-09-16 03:45:00,483.0,488.0,480.45001220703125,483.29998779296875,8011765
2021-09-17 03:45:00,484.0,485.45001220703125,470.1000061035156,473.04998779296875,12113274
2021-09-20 03:45:00,462.0,464.0,442.3999938964844,444.3999938964844,18031539
2021-09-21 03:45:00,445.0,452.45001220703125,438.79998779296875,451.0,18750888
2021-09-22 03:45:00,452.8999938964844,464.3999938964844,452.20001220703125,463.0,13613171
2021-09-23 03:45:00,473.5,484.79998779296875,468.0,483.25,12757667
2021-09-24 03:45:00,481.0,485.6499938964844,473.6000061035156,478.75,9226843
2021-09-27 03:45:00,474.8999938964844,489.95001220703125,472.29998779296875,481.3999938964844,6825039
2021-09-28 03:45:00,480.8999938964844,486.8999938964844,475.04998779296875,478.1499938964844,6148679
2021-09-29 03:45:00,475.0,496.8999938964844,473.3999938964844,494.1499938964844,9508220
2021-09-30 03:45:00,495.25,504.0,485.6000061035156,487.95001220703125,14333358
2021-10-01 03:45:00,483.1000061035156,486.0,473.45001220703125,484.3500061035156,8072310
2021-10-04 03:45:00,486.0,509.45001220703125,481.0,505.70001220703125,10303925
2021-10-05 03:45:00,496.0,506.20001220703125,494.20001220703125,495.29998779296875,8162109
2021-10-06 03:45:00,498.0,498.5,474.0,475.8999938964844,11231113
2021-10-07 03:45:00,485.0,485.6000061035156,473.0,477.5,9774465
2021-10-08 03:45:00,480.95001220703125,490.75,472.6499938964844,473.6499938964844,7086881
2021-10-11 03:45:00,478.5,490.0,476.25,487.5,5565678
2021-10-12 03:45:00,492.79998779296875,499.5,487.45001220703125,498.6499938964844,8685800
2021-10-13 03:45:00,499.95001220703125,512.0,495.0,508.04998779296875,8901206
2021-10-14 03:45:00,511.3999938964844,523.3499755859375,508.3500061035156,516.0999755859375,8876529
2021-10-18 03:45:00,535.4500122070312,551.8499755859375,526.5,542.7999877929688,23481789
2021-10-19 03:45:00,547.7000122070312,547.7000122070312,526.0499877929688,533.75,11017925
2021-10-20 03:45:00,531.0,531.0,510.5,512.9500122070312,9440844
2021-10-21 03:45:00,516.2000122070312,520.7999877929688,491.6000061035156,493.75,14173662
2021-10-22 03:45:00,489.0,492.0,464.5,470.45001220703125,19392383
2021-10-25 03:45:00,473.54998779296875,478.0,459.3500061035156,473.25,9196105
2021-10-26 03:45:00,475.04998779296875,488.0,472.54998779296875,486.04998779296875,8120433
2021-10-27 03:45:00,483.0,487.70001220703125,475.6499938964844,479.8500061035156,8972879
2021-10-28 03:45:00,455.8500061035156,477.1499938964844,453.45001220703125,468.79998779296875,12659503
2021-10-29 03:45:00,469.45001220703125,474.20001220703125,456.6499938964844,459.79998779296875,8306338
2021-11-01 03:45:00,463.79998779296875,481.1000061035156,463.3500061035156,478.1499938964844,7466267
2021-11-02 03:45:00,480.0,481.0,467.1499938964844,468.3999938964844,5953912
2021-11-03 03:45:00,471.0,480.45001220703125,469.8500061035156,478.29998779296875,6928590
2021-11-04 12:45:00,482.0,482.0,470.0,472.6000061035156,1615558
2021-11-08 03:45:00,480.0,481.45001220703125,459.20001220703125,469.79998779296875,13018619
2021-11-09 03:45:00,470.70001220703125,476.20001220703125,462.29998779296875,464.6000061035156,8628327
2021-11-10 03:45:00,463.6499938964844,464.0,448.5,449.75,14672997
2021-11-11 03:45:00,449.04998779296875,456.29998779296875,446.6000061035156,453.95001220703125,7789754
2021-11-12 03:45:00,460.5,470.5,458.95001220703125,468.54998779296875,17010073
2021-11-15 03:45:00,473.6000061035156,473.6000061035156,455.1499938964844,455.8999938964844,8882843
2021-11-16 03:45:00,457.0,459.8999938964844,443.04998779296875,445.6000061035156,8937525
2021-11-17 03:45:00,442.0,449.20001220703125,439.5,445.3999938964844,7474301
2021-11-18 03:45:00,448.1000061035156,454.0,436.29998779296875,440.29998779296875,9688141
2021-11-22 03:45:00,442.6000061035156,447.70001220703125,432.8999938964844,442.1499938964844,10007050
2021-11-23 03:45:00,439.25,453.3999938964844,437.04998779296875,450.20001220703125,9020906
2021-11-24 03:45:00,453.8999938964844,456.8999938964844,444.20001220703125,452.1000061035156,7761523
2021-11-25 03:45:00,451.5,458.79998779296875,443.6499938964844,447.04998779296875,8633424
2021-11-26 03:45:00,441.79998779296875,442.70001220703125,414.70001220703125,417.0,14826141
2021-11-29 03:45:00,414.0,433.5,407.1000061035156,420.1499938964844,19069247
2021-11-30 03:45:00,418.95001220703125,430.0,410.0,412.75,14850682
2021-12-01 03:45:00,419.5,426.1000061035156,416.1000061035156,424.8999938964844,8183556
2021-12-02 03:45:00,428.0,433.8999938964844,421.0,432.1000061035156,7775405
2021-12-03 03:45:00,427.79998779296875,433.79998779296875,424.0,424.6499938964844,5938378
2021-12-06 03:45:00,424.95001220703125,432.5,418.20001220703125,421.3500061035156,8160853
2021-12-07 03:45:00,427.3999938964844,444.3999938964844,425.20001220703125,442.5,18303734
2021-12-08 03:45:00,446.0,458.45001220703125,440.1000061035156,457.45001220703125,13700443
2021-12-09 03:45:00,457.45001220703125,458.70001220703125,452.20001220703125,455.6499938964844,5586232
2021-12-10 03:45:00,455.3999938964844,460.95001220703125,453.45001220703125,455.1000061035156,5308752
2021-12-13 03:45:00,460.0,469.5,457.45001220703125,458.25,9401208
2021-12-14 03:45:00,454.8999938964844,464.3999938964844,454.70001220703125,461.70001220703125,8027659
2021-12-15 03:45:00,461.6000061035156,463.8500061035156,456.04998779296875,458.3500061035156,3651118
2021-12-16 03:45:00,464.0,464.0,448.54998779296875,450.5,8879417
2021-12-17 03:45:00,449.5,457.0,444.75,450.1499938964844,14337902
2021-12-20 03:45:00,444.79998779296875,445.25,426.70001220703125,433.1000061035156,5952052
2021-12-21 03:45:00,438.0,449.70001220703125,437.3500061035156,445.45001220703125,5029410
2021-12-22 03:45:00,450.8500061035156,464.6499938964844,447.3500061035156,463.3500061035156,7765878
2021-12-23 03:45:00,465.04998779296875,468.45001220703125,459.29998779296875,461.29998779296875,6986665
2021-12-24 03:45:00,464.0,464.3999938964844,452.8500061035156,458.8999938964844,3122116
2021-12-27 03:45:00,456.8999938964844,458.6000061035156,451.1000061035156,452.79998779296875,6146709
2021-12-28 03:45:00,456.6000061035156,459.1499938964844,452.79998779296875,458.1499938964844,2889804
2021-12-29 03:45:00,457.0,457.6499938964844,450.5,454.25,3050356
2021-12-30 03:45:00,454.0,456.0,448.3999938964844,449.6499938964844,3843627
2021-12-31 03:45:00,455.5,477.3500061035156,455.5,475.54998779296875,18257598
2022-01-03 03:45:00,475.54998779296875,479.95001220703125,472.1000061035156,478.04998779296875,5549693
2022-01-04 03:45:00,479.0,481.5,472.0,476.1000061035156,5063834
2022-01-05 03:45:00,473.20001220703125,479.3999938964844,472.0,475.3500061035156,4489031
2022-01-06 03:45:00,474.5,485.70001220703125,473.5,479.1000061035156,12132277
2022-01-07 03:45:00,481.1000061035156,495.25,480.04998779296875,493.5,9300149
2022-01-10 03:45:00,497.0,497.29998779296875,490.04998779296875,492.8999938964844,4746931
2022-01-11 03:45:00,491.8999938964844,497.20001220703125,485.70001220703125,486.3500061035156,5346073
2022-01-12 03:45:00,494.0,500.8500061035156,491.0,497.95001220703125,9296587
2022-01-13 03:45:00,502.20001220703125,509.0,499.1499938964844,507.5,9366574
2022-01-14 03:45:00,506.0,509.5,503.0,506.3500061035156,5461072
2022-01-17 03:45:00,509.0,509.0,496.0,505.95001220703125,6721706
2022-01-18 03:45:00,508.79998779296875,512.3499755859375,493.79998779296875,496.0,6194537
2022-01-19 03:45:00,495.20001220703125,506.25,490.29998779296875,504.79998779296875,5799747
2022-01-20 03:45:00,503.8500061035156,508.0,498.1000061035156,503.3999938964844,4243563
2022-01-21 03:45:00,501.0,515.7999877929688,499.25,506.70001220703125,14173177
2022-01-24 03:45:00,498.95001220703125,500.5,475.5,478.3999938964844,11020372
2022-01-25 03:45:00,475.54998779296875,486.5,474.6499938964844,485.75,5498495
2022-01-27 03:45:00,482.6000061035156,492.8500061035156,478.45001220703125,489.1499938964844,6746500
2022-01-28 03:45:00,493.04998779296875,506.6000061035156,488.45001220703125,490.3500061035156,6616401
2022-01-31 03:45:00,498.8999938964844,499.75,488.1499938964844,489.04998779296875,4846015
2022-02-01 03:45:00,492.79998779296875,512.6500244140625,487.70001220703125,511.0,9809417
2022-02-02 03:45:00,515.0,518.4000244140625,507.6499938964844,513.9500122070312,7283452
2022-02-03 03:45:00,513.0,516.5,509.0,512.6500244140625,5078613
2022-02-04 03:45:00,513.0,528.5,512.0499877929688,525.1500244140625,12631663
2022-02-07 03:45:00,527.8499755859375,533.25,519.4500122070312,522.5999755859375,10939353
2022-02-08 03:45:00,526.0,533.0999755859375,514.0499877929688,526.7999877929688,9863290
2022-02-09 03:45:00,536.0,544.4000244140625,532.0999755859375,542.2999877929688,9235351
2022-02-10 03:45:00,547.7000122070312,553.5,541.0,547.25,10906403
2022-02-11 03:45:00,547.75,553.8499755859375,539.5,542.7000122070312,9110193
2022-02-14 03:45:00,531.0,533.9500122070312,519.7000122070312,521.25,4995178
2022-02-15 03:45:00,526.4500122070312,536.3499755859375,513.7000122070312,533.8499755859375,8233217
2022-02-16 03:45:00,536.8499755859375,538.0,526.2000122070312,529.2999877929688,4348474
2022-02-17 03:45:00,533.7999877929688,540.75,528.2999877929688,532.5499877929688,5340469
2022-02-18 03:45:00,531.0,537.7999877929688,528.0,529.5999755859375,3344269
2022-02-21 03:45:00,528.5,529.0,511.20001220703125,512.0,6308263
2022-02-22 03:45:00,501.8999938964844,519.25,501.54998779296875,516.2000122070312,10664925
2022-02-23 03:45:00,519.7999877929688,523.25,515.6500244140625,518.7000122070312,8928934
2022-02-24 03:45:00,505.1000061035156,527.4000244140625,505.1000061035156,517.6500244140625,24819208
2022-02-25 03:45:00,525.0,546.9000244140625,523.0999755859375,533.9000244140625,13815949
2022-02-28 03:45:00,537.0,580.0499877929688,531.7999877929688,573.75,35212827
2022-03-02 03:45:00,575.25,614.25,575.25,600.0999755859375,41248362
2022-03-03 03:45:00,613.9000244140625,613.9000244140625,596.9000244140625,606.2999877929688,18676314
2022-03-04 03:45:00,607.7999877929688,618.0,580.5999755859375,583.7999877929688,20490598
2022-03-07 03:45:00,586.75,623.0,586.75,619.75,20963374
2022-03-08 03:45:00,618.0,618.0,587.3499755859375,589.9500122070312,19477245
2022-03-09 03:45:00,591.2999877929688,598.9500122070312,585.0999755859375,588.0499877929688,15686460
2022-03-10 03:45:00,573.5,596.5,569.7999877929688,593.7999877929688,14824703
2022-03-11 03:45:00,595.0,603.0,585.75,589.0999755859375,7635725
2022-03-14 03:45:00,585.9000244140625,593.5499877929688,578.25,590.7999877929688,7904911
2022-03-15 03:45:00,580.0,581.9000244140625,555.9500122070312,559.75,13005715
2022-03-16 03:45:00,568.7000122070312,575.4000244140625,563.2999877929688,572.7000122070312,10485661
2022-03-17 03:45:00,575.0499877929688,584.4000244140625,573.8499755859375,576.7999877929688,11581454
2022-03-21 03:45:00,584.0,600.9500122070312,582.5499877929688,589.9500122070312,14159371
2022-03-22 03:45:00,599.7999877929688,602.8499755859375,587.2000122070312,593.4500122070312,7490300
2022-03-23 03:45:00,601.0,611.7999877929688,597.5,608.4500122070312,13581577
2022-03-24 03:45:00,610.2000122070312,626.2000122070312,610.0,621.9500122070312,12139664
2022-03-25 03:45:00,621.0499877929688,630.9500122070312,616.6500244140625,622.7000122070312,11087146
2022-03-28 03:45:00,621.5,634.7999877929688,617.0,630.2000122070312,7075442
2022-03-29 03:45:00,630.0,636.0,624.5,631.2999877929688,5245788
2022-03-30 03:45:00,622.0,622.0,598.8499755859375,599.7999877929688,11195965
2022-03-31 03:45:00,600.0,600.2999877929688,568.1500244140625,569.5,23497993
2022-04-01 03:45:00,569.9000244140625,577.0,561.4500122070312,570.5,15300787
2022-04-04 03:45:00,572.0,589.6500244140625,569.0499877929688,587.5,15845385
2022-04-05 03:45:00,590.9500122070312,590.9500122070312,582.0499877929688,586.8499755859375,7065571
2022-04-06 03:45:00,582.9500122070312,589.4500122070312,576.0499877929688,581.25,9648592
2022-04-07 03:45:00,581.4000244140625,584.9000244140625,569.0,574.75,9357569
2022-04-08 03:45:00,579.4000244140625,584.5499877929688,578.2999877929688,581.75,7157576
2022-04-11 03:45:00,583.4000244140625,587.4500122070312,574.5499877929688,576.3499755859375,8297062
2022-04-12 03:45:00,570.5999755859375,570.7999877929688,538.5999755859375,542.3499755859375,16701775
2022-04-13 03:45:00,547.0,551.9000244140625,543.5499877929688,546.75,7396320
2022-04-18 03:45:00,544.9500122070312,555.6500244140625,537.4000244140625,545.3499755859375,7550655
2022-04-19 03:45:00,552.0,556.2000122070312,537.5999755859375,540.7999877929688,8143101
2022-04-20 03:45:00,544.9500122070312,549.0,536.5999755859375,545.0,4725779
2022-04-21 03:45:00,545.0,547.3499755859375,531.4500122070312,540.25,8575442
2022-04-22 03:45:00,529.0,529.8499755859375,513.2999877929688,514.1500244140625,23871439
2022-04-25 03:45:00,502.6499938964844,508.5,492.25,495.5,10749312
2022-04-26 03:45:00,498.0,500.8999938964844,489.75,493.45001220703125,11623406
2022-04-27 03:45:00,489.0,497.6000061035156,476.45001220703125,492.29998779296875,17623544
2022-04-28 03:45:00,502.0,502.0,480.0,488.6000061035156,25042778
2022-04-29 03:45:00,493.0,497.79998779296875,479.25,482.6499938964844,12462169
2022-05-02 03:45:00,477.8500061035156,486.0,469.5,484.3999938964844,14625673
2022-05-04 03:45:00,483.0,483.0,459.0,461.6499938964844,10366562
2022-05-05 03:45:00,470.0,475.8999938964844,460.20001220703125,461.6000061035156,6328868
2022-05-06 03:45:00,450.0,454.25,439.0,443.75,8595262
2022-05-09 03:45:00,433.8500061035156,448.54998779296875,429.5,444.1000061035156,10773327
2022-05-10 03:45:00,435.0,442.29998779296875,420.29998779296875,423.0,9661841
2022-05-11 03:45:00,423.0,429.8999938964844,413.95001220703125,422.54998779296875,14197501
2022-05-12 03:45:00,416.0,422.0,394.6000061035156,405.8500061035156,23831422
2022-05-13 03:45:00,411.0,414.45001220703125,384.95001220703125,388.0,17007818
2022-05-16 03:45:00,395.79998779296875,400.79998779296875,385.0,390.95001220703125,13900633
2022-05-17 03:45:00,399.0,437.29998779296875,398.04998779296875,428.3999938964844,37772554
2022-05-18 03:45:00,434.5,438.3999938964844,423.5,436.1000061035156,18052317
2022-05-19 03:45:00,422.1000061035156,425.95001220703125,413.79998779296875,417.0,10319381
2022-05-20 03:45:00,432.0,435.0,421.04998779296875,429.1000061035156,9703961
2022-05-23 03:45:00,418.0,420.70001220703125,399.3500061035156,413.1499938964844,15828786
2022-05-24 03:45:00,414.3999938964844,415.5,400.0,400.79998779296875,12840838
2022-05-25 03:45:00,405.0,405.04998779296875,389.70001220703125,396.8500061035156,11103850
2022-05-26 03:45:00,406.5,410.5,392.6000061035156,407.8500061035156,13391224
2022-05-27 03:45:00,423.1000061035156,426.95001220703125,406.1000061035156,409.1499938964844,20350558
2022-05-30 03:45:00,410.0,419.5,405.6000061035156,416.75,7161082
2022-05-31 03:45:00,414.8999938964844,428.5,412.0,422.54998779296875,39115757
2022-06-01 03:45:00,421.0,422.0,406.20001220703125,410.6499938964844,12551513
2022-06-02 03:45:00,408.0,414.3999938964844,406.3999938964844,409.8999938964844,7202046
2022-06-03 03:45:00,414.0,416.8999938964844,405.29998779296875,406.75,12229014
2022-06-06 03:45:00,402.6000061035156,410.70001220703125,395.95001220703125,409.1499938964844,8810058
2022-06-07 03:45:00,407.95001220703125,413.0,402.20001220703125,404.20001220703125,7636671
2022-06-08 03:45:00,402.0,407.0,401.1000061035156,403.5,6911005
2022-06-09 03:45:00,399.0,402.29998779296875,393.3999938964844,399.75,8798828
2022-06-10 03:45:00,390.0,391.79998779296875,382.75,385.75,14541630
2022-06-13 03:45:00,377.79998779296875,377.79998779296875,360.5,366.45001220703125,12269608
2022-06-14 03:45:00,363.8500061035156,369.6000061035156,357.3500061035156,358.29998779296875,11273145
2022-06-15 03:45:00,360.0,362.8999938964844,356.04998779296875,357.5,8393144
2022-06-16 03:45:00,360.3999938964844,363.75,332.29998779296875,336.1000061035156,16614475
2022-06-17 03:45:00,333.0,342.54998779296875,325.8500061035156,333.70001220703125,18606308
2022-06-20 03:45:00,331.0,334.6000061035156,308.95001220703125,321.5,20646347
2022-06-21 03:45:00,327.6000061035156,343.5,325.6000061035156,339.25,15208306
2022-06-22 03:45:00,334.0,334.0,315.45001220703125,316.45001220703125,19176515
2022-06-23 03:45:00,317.0,327.6499938964844,311.1000061035156,317.6000061035156,18756690
2022-06-24 03:45:00,321.70001220703125,324.95001220703125,316.6000061035156,322.29998779296875,11621311
2022-06-27 03:45:00,331.5,338.0,326.3500061035156,329.95001220703125,15014176
2022-06-28 03:45:00,328.45001220703125,345.25,325.29998779296875,343.54998779296875,15742835
2022-06-29 03:45:00,339.45001220703125,345.6000061035156,335.04998779296875,344.1499938964844,12659696
2022-06-30 03:45:00,345.0,349.8999938964844,337.04998779296875,338.6499938964844,21225418
2022-07-01 03:45:00,335.0,342.8999938964844,330.25,341.1499938964844,11278576
2022-07-04 03:45:00,338.0,342.0,326.6499938964844,340.5,10905377
2022-07-05 03:45:00,341.75,356.8999938964844,341.75,345.25,20928565
2022-07-06 03:45:00,339.79998779296875,342.29998779296875,327.79998779296875,340.95001220703125,22317536
2022-07-07 03:45:00,347.8500061035156,364.5,341.29998779296875,361.6499938964844,18699515
2022-07-08 03:45:00,368.0,368.0,351.1000061035156,357.54998779296875,25506273
2022-07-11 03:45:00,352.0,363.29998779296875,347.79998779296875,356.20001220703125,13745531
2022-07-12 03:45:00,350.0,356.0,341.6000061035156,346.8999938964844,16896696
2022-07-13 03:45:00,346.0,351.8999938964844,344.0,348.8999938964844,13690887
2022-07-14 03:45:00,354.5,354.5,346.5,349.1000061035156,9511166
2022-07-15 03:45:00,344.6000061035156,351.8999938964844,344.6000061035156,350.54998779296875,10062417
2022-07-18 03:45:00,355.8999938964844,368.1000061035156,354.20001220703125,367.1000061035156,13863266
2022-07-19 03:45:00,364.5,371.3500061035156,363.29998779296875,367.95001220703125,10868823
2022-07-20 03:45:00,375.0,376.20001220703125,367.3999938964844,369.3500061035156,10150339
2022-07-21 03:45:00,371.6499938964844,379.5,370.8500061035156,375.95001220703125,12521152
2022-07-22 03:45:00,378.75,382.0,376.75,381.25,9498042
2022-07-25 03:45:00,381.0,388.54998779296875,380.29998779296875,387.04998779296875,7734139
2022-07-26 03:45:00,387.3999938964844,389.3999938964844,381.04998779296875,381.8999938964844,5532712
2022-07-27 03:45:00,381.8999938964844,389.8500061035156,379.1499938964844,388.6499938964844,4744697
2022-07-28 03:45:00,394.0,395.25,385.8999938964844,392.3999938964844,7586494
2022-07-29 03:45:00,396.5,416.79998779296875,395.20001220703125,415.04998779296875,15509534
2022-08-01 03:45:00,420.0,428.0,418.8500061035156,424.0,15535311
