,open,high,low,close,volume
2021-07-20 01:30:00,27395.830078125,27532.859375,27121.490234375,27259.25,2263400000
2021-07-21 01:30:00,27339.220703125,27371.5,26971.029296875,27224.580078125,1672500000
2021-07-22 01:30:00,27464.279296875,27759.7109375,27455.4296875,27723.83984375,1807200000
2021-07-23 01:30:00,27740.94921875,27740.94921875,27222.0390625,27321.98046875,1182700000
2021-07-26 01:30:00,26825.73046875,26878.75,26177.400390625,26192.3203125,2695200000
2021-07-27 01:30:00,26011.509765625,26323.609375,24748.83984375,25086.4296875,4657400000
2021-07-28 01:30:00,25356.740234375,25520.75,24848.4296875,25473.880859375,3391800000
2021-07-29 01:30:00,26221.359375,26335.359375,25857.419921875,26315.3203125,3272200000
2021-07-30 01:30:00,26042.83984375,26151.0,25636.890625,25961.029296875,2425100000
2021-08-02 01:30:00,26054.810546875,26300.55078125,25743.08984375,26235.80078125,1768600000
2021-08-03 01:30:00,26289.060546875,26289.060546875,25774.619140625,26194.8203125,2010000000
2021-08-04 01:30:00,26161.830078125,26650.8203125,26009.830078125,26426.55078125,1776500000
2021-08-05 01:30:00,26390.009765625,26569.369140625,26126.369140625,26204.689453125,1695600000
2021-08-06 01:30:00,26262.970703125,26276.869140625,26002.41015625,26179.400390625,1559600000
2021-08-09 01:30:00,25969.23046875,26527.240234375,25920.849609375,26283.400390625,1585100000
2021-08-10 01:30:00,26456.609375,26610.94921875,26138.869140625,26605.619140625,1735300000
2021-08-11 01:30:00,26491.740234375,26822.470703125,26454.44921875,26660.16015625,2414400000
2021-08-12 01:30:00,26623.76953125,26713.240234375,26385.44921875,26517.8203125,1655000000
2021-08-13 01:30:00,26296.189453125,26521.94921875,26200.240234375,26391.619140625,1336200000
2021-08-16 01:30:00,26365.189453125,26449.7109375,26046.900390625,26181.4609375,1648300000
2021-08-17 01:30:00,26137.900390625,26258.7890625,25615.380859375,25745.869140625,2291300000
2021-08-18 01:30:00,25800.029296875,26025.140625,25708.94921875,25867.009765625,1756900000
2021-08-19 01:30:00,25787.83984375,25832.919921875,25183.669921875,25316.330078125,2312900000
2021-08-20 01:30:00,25241.3203125,25244.75,24581.599609375,24849.720703125,2855800000
2021-08-23 01:30:00,25169.44921875,25458.330078125,25036.990234375,25109.58984375,2185000000
2021-08-24 01:30:00,25428.6796875,25727.919921875,25361.75,25727.919921875,2052900000
2021-08-25 01:30:00,25930.05078125,25982.640625,25548.470703125,25693.94921875,1716400000
2021-08-26 01:30:00,25673.779296875,25706.619140625,25255.830078125,25415.689453125,1834100000
2021-08-27 01:30:00,25337.55078125,25641.330078125,25304.619140625,25407.890625,1528000000
2021-08-30 01:30:00,25406.490234375,25583.58984375,25219.80078125,25539.5390625,1995600000
2021-08-31 01:30:00,25524.23046875,25878.990234375,25110.720703125,25878.990234375,2918100000
2021-09-01 01:30:00,25871.8203125,26101.94921875,25694.109375,26028.2890625,2181300000
2021-09-02 01:30:00,26203.51953125,26359.310546875,25967.98046875,26090.4296875,2024300000
2021-09-03 01:30:00,26022.669921875,26052.810546875,25811.76953125,25901.990234375,2549400000
2021-09-06 01:30:00,25827.169921875,26176.4296875,25827.169921875,26163.630859375,1912500000
2021-09-07 01:30:00,26207.220703125,26458.880859375,26135.400390625,26353.630859375,1842200000
2021-09-08 01:30:00,26396.109375,26560.0390625,26164.7890625,26320.9296875,1861300000
2021-09-09 01:30:00,26076.9296875,26125.08984375,25624.51953125,25716.0,2090800000
2021-09-10 01:30:00,25870.7109375,26205.91015625,25870.7109375,26205.91015625,2001300000
2021-09-13 01:30:00,25885.30078125,25886.900390625,25570.83984375,25813.810546875,2315600000
2021-09-14 01:30:00,25827.69921875,25900.6796875,25377.830078125,25502.23046875,2399000000
2021-09-15 01:30:00,25310.029296875,25411.91015625,24990.939453125,25033.2109375,2420900000
2021-09-16 01:30:00,25042.029296875,25045.55078125,24505.2109375,24667.849609375,2499800000
2021-09-17 01:30:00,24589.169921875,24920.759765625,24424.740234375,24920.759765625,3102300000
2021-09-20 01:30:00,24640.4296875,24640.4296875,23871.83984375,24099.140625,2651600000
2021-09-21 01:30:00,23867.16015625,24284.869140625,23771.4609375,24221.5390625,2079700000
2021-09-23 01:30:00,24614.140625,24827.4609375,24313.6796875,24510.98046875,2711900000
2021-09-24 01:30:00,24487.240234375,24636.640625,24095.7890625,24192.16015625,2014400000
2021-09-27 01:30:00,24131.419921875,24509.0,24131.419921875,24208.779296875,2323600000
2021-09-28 01:30:00,24323.0,24679.4609375,24232.98046875,24500.390625,2457900000
2021-09-29 01:30:00,24276.7109375,24694.4609375,24045.990234375,24663.5,2150200000
2021-09-30 01:30:00,24494.259765625,24660.6796875,24346.75,24575.640625,1580400000
2021-10-04 01:30:00,24478.6796875,24478.6796875,23908.05078125,24036.369140625,1596300000
2021-10-05 01:30:00,23771.650390625,24180.080078125,23681.439453125,24104.150390625,1717000000
2021-10-06 01:30:00,24259.19921875,24259.19921875,23812.349609375,23966.490234375,1878700000
2021-10-07 01:30:00,24339.3203125,24741.279296875,24310.109375,24701.73046875,1764600000
2021-10-08 01:30:00,25064.80078125,25064.80078125,24595.580078125,24837.849609375,2359000000
2021-10-11 01:30:00,25161.80078125,25437.16015625,25161.80078125,25325.08984375,2114300000
2021-10-12 01:30:00,24995.94921875,25188.779296875,24865.80078125,24962.58984375,1835300000
