Datetime,Close,High,Low,Open,Volume
2024-04-15 03:45:00+00:00,22360.30078125,22376.599609375,22263.75,22356.69921875,0
2024-04-15 04:45:00+00:00,22361.900390625,22426.55078125,22344.849609375,22360.650390625,0
2024-04-15 05:45:00+00:00,22398.849609375,22399.44921875,22355.900390625,22361.44921875,0
2024-04-15 06:45:00+00:00,22338.30078125,22404.05078125,22321.599609375,22399.0,0
2024-04-15 07:45:00+00:00,22334.150390625,22354.30078125,22320.900390625,22339.0,0
2024-04-15 08:45:00+00:00,22270.0,22343.25,22260.099609375,22334.30078125,0
2024-04-15 09:45:00+00:00,22277.44921875,22291.30078125,22262.55078125,22271.5,0
2024-04-16 03:45:00+00:00,22191.400390625,22213.5,22107.94921875,22136.349609375,0
2024-04-16 04:45:00+00:00,22201.05078125,22209.400390625,22156.69921875,22190.650390625,0
2024-04-16 05:45:00+00:00,22169.75,22209.05078125,22149.94921875,22201.55078125,0
2024-04-16 06:45:00+00:00,22100.25,22173.19921875,22099.75,22169.400390625,0
2024-04-16 07:45:00+00:00,22143.05078125,22154.30078125,22079.69921875,22099.30078125,0
2024-04-16 08:45:00+00:00,22168.900390625,22169.75,22108.69921875,22142.650390625,0
2024-04-16 09:45:00+00:00,22177.44921875,22180.05078125,22153.80078125,22168.30078125,0
2024-04-18 03:45:00+00:00,22178.150390625,22270.150390625,22164.849609375,22224.44921875,0
2024-04-18 04:45:00+00:00,22283.0,22295.19921875,22155.0,22176.900390625,0
2024-04-18 05:45:00+00:00,22292.150390625,22308.349609375,22264.30078125,22283.69921875,0
2024-04-18 06:45:00+00:00,22291.44921875,22326.25,22282.19921875,22292.349609375,0
2024-04-18 07:45:00+00:00,22137.849609375,22305.400390625,22082.55078125,22291.05078125,0
2024-04-18 08:45:00+00:00,21965.650390625,22171.30078125,21962.5,22139.0,0
2024-04-18 09:45:00+00:00,22045.75,22047.849609375,21962.0,21966.05078125,0
2024-04-19 03:45:00+00:00,21884.55078125,21901.650390625,21778.55078125,21861.5,0
2024-04-19 04:45:00+00:00,21870.94921875,21889.849609375,21850.19921875,21884.75,0
2024-04-19 05:45:00+00:00,21934.19921875,21935.94921875,21866.69921875,21870.69921875,0
2024-04-19 06:45:00+00:00,22044.75,22052.5,21926.75,21934.19921875,0
2024-04-19 07:45:00+00:00,22147.849609375,22177.69921875,22009.650390625,22044.900390625,0
2024-04-19 08:45:00+00:00,22162.849609375,22179.30078125,22100.599609375,22149.80078125,0
2024-04-19 09:45:00+00:00,22149.099609375,22166.0,22129.05078125,22162.30078125,0
2024-04-22 03:45:00+00:00,22246.55078125,22336.900390625,22198.349609375,22336.900390625,0
2024-04-22 04:45:00+00:00,22283.849609375,22297.400390625,22229.55078125,22246.05078125,0
2024-04-22 05:45:00+00:00,22285.25,22312.099609375,22273.599609375,22283.69921875,0
2024-04-22 06:45:00+00:00,22273.44921875,22299.650390625,22257.5,22286.69921875,0
2024-04-22 07:45:00+00:00,22292.0,22302.05078125,22258.25,22273.80078125,0
2024-04-22 08:45:00+00:00,22347.05078125,22349.349609375,22272.900390625,22292.349609375,0
2024-04-22 09:45:00+00:00,22365.44921875,22375.25,22334.900390625,22347.400390625,0
2024-04-23 03:45:00+00:00,22417.650390625,22431.25,22368.80078125,22416.94921875,0
2024-04-23 04:45:00+00:00,22381.400390625,22419.400390625,22356.5,22417.44921875,0
2024-04-23 05:45:00+00:00,22420.80078125,22423.25,22378.69921875,22382.25,0
2024-04-23 06:45:00+00:00,22382.44921875,22423.599609375,22369.150390625,22420.75,0
2024-04-23 07:45:00+00:00,22396.44921875,22405.30078125,22358.400390625,22382.150390625,0
2024-04-23 08:45:00+00:00,22377.5,22412.599609375,22359.19921875,22396.5,0
2024-04-23 09:45:00+00:00,22361.0,22378.94921875,22350.150390625,22378.94921875,0
2024-04-24 03:45:00+00:00,22435.099609375,22449.900390625,22401.05078125,22425.80078125,0
2024-04-24 04:45:00+00:00,22459.25,22475.900390625,22435.900390625,22436.400390625,0
2024-04-24 05:45:00+00:00,22459.94921875,22468.099609375,22438.30078125,22458.75,0
2024-04-24 06:45:00+00:00,22448.900390625,22463.30078125,22432.94921875,22460.099609375,0
2024-04-24 07:45:00+00:00,22449.400390625,22458.94921875,22437.849609375,22447.75,0
2024-04-24 08:45:00+00:00,22401.75,22453.150390625,22384.80078125,22449.599609375,0
2024-04-24 09:45:00+00:00,22412.19921875,22414.94921875,22397.099609375,22401.650390625,0
2024-04-25 03:45:00+00:00,22457.150390625,22457.94921875,22308.30078125,22325.349609375,0
2024-04-25 04:45:00+00:00,22433.150390625,22474.599609375,22339.75,22454.19921875,0
2024-04-25 05:45:00+00:00,22396.69921875,22435.349609375,22381.650390625,22433.55078125,0
2024-04-25 06:45:00+00:00,22452.150390625,22462.900390625,22380.400390625,22397.80078125,0
2024-04-25 07:45:00+00:00,22577.25,22599.5,22428.900390625,22452.900390625,0
2024-04-25 08:45:00+00:00,22570.25,22624.75,22566.55078125,22576.400390625,0
2024-04-25 09:45:00+00:00,22559.25,22576.099609375,22549.400390625,22571.05078125,0
2024-04-26 03:45:00+00:00,22538.150390625,22615.5,22517.80078125,22615.25,0
2024-04-26 04:45:00+00:00,22515.900390625,22555.5,22507.94921875,22537.30078125,0
2024-04-26 05:45:00+00:00,22524.75,22548.44921875,22511.05078125,22517.400390625,0
2024-04-26 06:45:00+00:00,22509.94921875,22530.44921875,22491.25,22523.650390625,0
2024-04-26 07:45:00+00:00,22445.25,22512.75,22420.25,22508.349609375,0
2024-04-26 08:45:00+00:00,22408.25,22464.30078125,22386.0,22446.44921875,0
2024-04-26 09:45:00+00:00,22450.19921875,22461.599609375,22408.25,22408.25,0
2024-04-29 03:45:00+00:00,22480.599609375,22531.900390625,22442.05078125,22488.400390625,0
2024-04-29 04:45:00+00:00,22536.849609375,22546.80078125,22478.69921875,22482.75,0
2024-04-29 05:45:00+00:00,22558.69921875,22571.44921875,22525.599609375,22536.349609375,0
2024-04-29 06:45:00+00:00,22575.80078125,22579.849609375,22546.69921875,22555.80078125,0
2024-04-29 07:45:00+00:00,22611.150390625,22622.650390625,22566.05078125,22575.80078125,0
2024-04-29 08:45:00+00:00,22653.05078125,22655.650390625,22599.55078125,22611.599609375,0
2024-04-29 09:45:00+00:00,22633.150390625,22653.75,22626.44921875,22653.30078125,0
2024-04-30 03:45:00+00:00,22727.25,22754.30078125,22663.44921875,22684.19921875,0
2024-04-30 04:45:00+00:00,22734.30078125,22768.80078125,22709.75,22729.69921875,0
2024-04-30 05:45:00+00:00,22745.25,22750.400390625,22721.150390625,22735.25,0
2024-04-30 06:45:00+00:00,22714.69921875,22756.099609375,22706.55078125,22745.25,0
2024-04-30 07:45:00+00:00,22768.05078125,22779.0,22708.599609375,22715.0,0
2024-04-30 08:45:00+00:00,22603.55078125,22782.94921875,22601.30078125,22767.349609375,0
