Datetime,Close,High,Low,Open,Volume
2024-04-15 03:45:00+00:00,1225.6500244140625,1228.6500244140625,1215.1500244140625,1216.050048828125,0
2024-04-15 04:45:00+00:00,1221.449951171875,1228.0999755859375,1219.6500244140625,1225.75,734470
2024-04-15 05:45:00+00:00,1222.050048828125,1224.4000244140625,1218.449951171875,1221.449951171875,260454
2024-04-15 06:45:00+00:00,1222.949951171875,1225.800048828125,1220.0,1222.0,275384
2024-04-15 07:45:00+00:00,1233.8499755859375,1235.0,1222.9000244140625,1222.9000244140625,617801
2024-04-15 08:45:00+00:00,1224.75,1233.8499755859375,1223.0,1233.8499755859375,786589
2024-04-15 09:45:00+00:00,1226.699951171875,1228.8499755859375,1223.3499755859375,1224.699951171875,454176
2024-04-16 03:45:00+00:00,1225.199951171875,1233.949951171875,1222.0,1222.0,0
2024-04-16 04:45:00+00:00,1219.800048828125,1226.949951171875,1218.199951171875,1225.25,520030
2024-04-16 05:45:00+00:00,1221.300048828125,1226.800048828125,1217.75,1219.800048828125,1021880
2024-04-16 06:45:00+00:00,1214.550048828125,1222.3499755859375,1213.4000244140625,1221.25,779952
2024-04-16 07:45:00+00:00,1215.3499755859375,1217.699951171875,1212.050048828125,1214.4000244140625,590877
2024-04-16 08:45:00+00:00,1217.0,1218.300048828125,1215.0,1215.3499755859375,1080261
2024-04-16 09:45:00+00:00,1216.449951171875,1217.6500244140625,1214.1500244140625,1217.0,422139
2024-04-18 03:45:00+00:00,1224.050048828125,1233.949951171875,1216.3499755859375,1218.75,0
2024-04-18 04:45:00+00:00,1247.949951171875,1248.0999755859375,1219.25,1223.9000244140625,1990352
2024-04-18 05:45:00+00:00,1272.449951171875,1272.699951171875,1246.25,1247.800048828125,4046495
2024-04-18 06:45:00+00:00,1276.5999755859375,1280.8499755859375,1271.0999755859375,1272.300048828125,2215100
2024-04-18 07:45:00+00:00,1274.050048828125,1279.0,1268.050048828125,1276.949951171875,3213106
2024-04-18 08:45:00+00:00,1261.9000244140625,1281.449951171875,1261.3499755859375,1274.199951171875,4357187
2024-04-18 09:45:00+00:00,1268.25,1272.199951171875,1260.0999755859375,1261.9000244140625,1093256
2024-04-19 03:45:00+00:00,1265.050048828125,1280.4000244140625,1253.3499755859375,1273.25,0
2024-04-19 04:45:00+00:00,1270.0999755859375,1275.199951171875,1260.6500244140625,1265.050048828125,1171426
2024-04-19 05:45:00+00:00,1272.800048828125,1275.0999755859375,1269.199951171875,1270.1500244140625,868777
2024-04-19 06:45:00+00:00,1273.75,1275.699951171875,1270.4000244140625,1272.800048828125,630938
2024-04-19 07:45:00+00:00,1292.4000244140625,1295.199951171875,1272.800048828125,1273.75,2278205
2024-04-19 08:45:00+00:00,1290.699951171875,1296.5,1284.449951171875,1292.4000244140625,2675862
2024-04-19 09:45:00+00:00,1289.0,1291.4000244140625,1287.25,1290.550048828125,829936
2024-04-22 03:45:00+00:00,1294.699951171875,1305.4000244140625,1290.3499755859375,1297.199951171875,0
2024-04-22 04:45:00+00:00,1291.75,1295.8499755859375,1288.4000244140625,1294.9000244140625,1082795
2024-04-22 05:45:00+00:00,1296.0,1298.449951171875,1291.5999755859375,1291.800048828125,687632
2024-04-22 06:45:00+00:00,1291.9000244140625,1298.5,1289.800048828125,1296.050048828125,842298
2024-04-22 07:45:00+00:00,1293.0,1295.0,1289.25,1291.9000244140625,872707
2024-04-22 08:45:00+00:00,1296.949951171875,1299.0,1291.0,1292.949951171875,1349017
2024-04-22 09:45:00+00:00,1297.550048828125,1305.0,1295.949951171875,1297.0,611588
2024-04-23 03:45:00+00:00,1322.949951171875,1324.1500244140625,1302.449951171875,1305.949951171875,0
2024-04-23 04:45:00+00:00,1331.800048828125,1331.949951171875,1322.699951171875,1323.050048828125,1545433
2024-04-23 05:45:00+00:00,1347.800048828125,1348.5,1330.5,1331.25,1937725
2024-04-23 06:45:00+00:00,1338.25,1351.0,1337.050048828125,1347.9000244140625,1823629
2024-04-23 07:45:00+00:00,1340.5,1341.1500244140625,1334.0,1338.25,983073
2024-04-23 08:45:00+00:00,1343.550048828125,1344.5,1336.3499755859375,1340.5,1812852
2024-04-23 09:45:00+00:00,1342.3499755859375,1347.949951171875,1340.800048828125,1343.550048828125,1218502
2024-04-24 03:45:00+00:00,1349.949951171875,1353.75,1340.0,1351.449951171875,0
2024-04-24 04:45:00+00:00,1339.8499755859375,1352.0,1338.699951171875,1349.699951171875,1025938
2024-04-24 05:45:00+00:00,1339.5,1342.0999755859375,1337.050048828125,1339.550048828125,768680
