Datetime,Close,High,Low,Open,Volume
2024-04-15 03:45:00+00:00,753.0999755859375,753.5750122070312,749.5750122070312,751.0,0
2024-04-15 04:45:00+00:00,753.4249877929688,754.9249877929688,752.5499877929688,753.0999755859375,1275740
2024-04-15 05:45:00+00:00,754.25,754.8250122070312,752.5,753.3250122070312,979269
2024-04-15 06:45:00+00:00,750.2750244140625,754.375,750.2750244140625,754.0999755859375,783380
2024-04-15 07:45:00+00:00,750.2249755859375,751.0499877929688,748.7750244140625,750.5,1103192
2024-04-15 08:45:00+00:00,747.7249755859375,750.25,746.7999877929688,750.2000122070312,2752404
2024-04-15 09:45:00+00:00,746.7000122070312,748.2999877929688,746.125,747.75,989103
2024-04-16 03:45:00+00:00,748.7750244140625,749.9500122070312,741.1749877929688,744.5750122070312,0
2024-04-16 04:45:00+00:00,749.7750244140625,749.9500122070312,746.1500244140625,748.7750244140625,920264
2024-04-16 05:45:00+00:00,752.0,752.0,749.1749877929688,749.8499755859375,734586
2024-04-16 06:45:00+00:00,750.875,753.0,749.0,752.0,651712
2024-04-16 07:45:00+00:00,752.0250244140625,752.7000122070312,749.4000244140625,750.8499755859375,933407
2024-04-16 08:45:00+00:00,755.0750122070312,755.4500122070312,750.8499755859375,752.0250244140625,2700289
2024-04-16 09:45:00+00:00,756.0,756.4500122070312,754.0,755.0499877929688,1126015
2024-04-18 03:45:00+00:00,753.25,759.2999877929688,753.0,754.5,0
2024-04-18 04:45:00+00:00,756.6749877929688,757.9500122070312,752.2249755859375,753.2249755859375,1729731
2024-04-18 05:45:00+00:00,755.75,757.375,755.1749877929688,756.6500244140625,986010
2024-04-18 06:45:00+00:00,754.9249877929688,757.4000244140625,754.2999877929688,755.75,1050482
2024-04-18 07:45:00+00:00,751.3499755859375,756.25,745.5250244140625,755.0,3282384
2024-04-18 08:45:00+00:00,746.3499755859375,752.2249755859375,746.125,751.25,4072986
2024-04-18 09:45:00+00:00,747.3499755859375,749.375,746.125,746.3499755859375,2185484
2024-04-19 03:45:00+00:00,751.5,752.0,740.6500244140625,743.1749877929688,0
2024-04-19 04:45:00+00:00,751.7000122070312,752.8499755859375,748.375,751.5,1538926
2024-04-19 05:45:00+00:00,752.8250122070312,754.0,750.5750122070312,751.6500244140625,1201986
2024-04-19 06:45:00+00:00,759.4500122070312,760.1749877929688,752.5,752.8499755859375,1807443
2024-04-19 07:45:00+00:00,763.0750122070312,763.75,758.9000244140625,759.4500122070312,2800330
2024-04-19 08:45:00+00:00,766.0,766.4249877929688,760.375,763.375,4972319
2024-04-19 09:45:00+00:00,767.0999755859375,767.4749755859375,765.375,765.9000244140625,1396911
