Date,Close,High,Low,Open,Volume
2021-04-13,811.6201171875,831.9994269047902,805.5337404357946,831.3872229932417,2210540
2021-04-15,797.7597045898438,822.5472406588519,793.0017219570254,819.0017784146328,2366280
2021-04-16,815.5554809570312,819.4744165926079,797.1522026073391,802.1725742847972,1883800
2021-04-19,807.89013671875,814.9834257458542,801.2743077953729,813.1421401536703,1018760
2021-04-20,808.1596069335938,823.4925747367537,798.4403445546559,823.4925747367537,2073740
2021-04-22,793.7319946289062,812.6198303537175,782.4243145515978,812.6198303537175,4088620
2021-04-23,785.9437866210938,794.1503998789309,784.9652645275365,793.4743730861006,1372000
2021-04-26,797.5209350585938,798.6743642693017,787.7377917822199,794.1385506401209,3047240
2021-04-27,793.190673828125,800.328858246461,791.8197504801076,798.8634123390273,893020
2021-04-28,786.32666015625,795.6535786002607,785.2488259771645,793.0015802402526,1737520
2021-04-29,784.3660278320312,794.4447411834561,783.2942242517119,792.7527037335099,1604140
2021-04-30,775.1785278320312,787.5339466542642,772.6000026159127,784.2448503944976,1955660
2021-05-03,784.5657348632812,787.8072548558474,773.4389472605969,777.5906851851715,1280960
2021-05-04,786.4596557617188,789.9483403694953,778.5411441186724,784.7319361879628,2115920
2021-05-05,786.5857543945312,789.4731782412022,782.222475538662,787.146575816826,706440
2021-05-06,794.5873413085938,797.0683927863632,785.4354396915292,785.4354396915292,1406380
2021-05-07,796.6668701171875,798.4136206058845,792.0873505505613,797.9596720300668,753320
2021-05-10,797.9002075195312,800.880347234281,792.3249488661996,799.9297474156052,953160
2021-05-11,801.8357543945312,805.5858778740551,794.2428494762231,796.0798790980795,1201260
2021-05-12,794.6016845703125,801.2320953526745,789.948479712462,797.0898727290271,1211520
2021-05-14,818.6637573242188,820.3676890273184,789.2355432386224,794.5588793105169,1931640
2021-05-17,809.8136596679688,822.2688733625369,808.0384214037753,818.4664739481436,1214060
2021-05-18,816.5938720703125,819.84252871039,810.0061636078951,813.723041763286,1108780
2021-05-19,829.3675537109375,830.1113702899044,816.8980083506881,816.8980083506881,1768740
2021-05-20,821.5725708007812,831.7582156861502,818.5615063270809,829.8736677321208,985060
2021-05-21,831.6371459960938,834.151501567224,821.3302956471392,826.3257032981262,1345200
2021-05-24,825.1349487304688,835.9599162051638,822.3045005236783,827.024254342098,1144120
2021-05-25,832.5399780273438,844.0755148741576,828.0697689341961,831.6321390521798,1439040
2021-05-26,833.7377319335938,837.3523780258248,825.5008063834209,832.5399670230317,916060
2021-05-27,843.5006103515625,850.7869379327982,828.6997624689219,834.1514391464027,2393260
2021-05-28,832.2216186523438,846.7159454916706,831.7748645746913,844.6079624852722,1063240
2021-05-31,841.0693969726562,843.431623710662,827.7467259495598,832.2026628135094,1140460
2021-06-01,844.0613403320312,846.5091464921445,830.7838674102079,836.4803299147964,1155020
2021-06-02,839.0707397460938,846.6612658836359,832.254954833649,832.5448808354323,1485240
2021-06-03,846.00537109375,848.6456878633453,834.6267180604594,838.904417640496,1007980
2021-06-04,828.2957153320312,841.5850829334255,826.0712861099038,840.8554812884099,4036440
2021-06-07,833.3219604492188,836.0525561586237,824.8117014885892,830.5651977155071,988720
2021-06-08,830.9478759765625,837.143426926873,827.1834795725741,833.2031718662595,948940
2021-06-09,834.4911499023438,837.7446218217024,828.9230278046366,829.8736276071648,837560
2021-06-10,834.4412841796875,840.0926071813453,831.299558676194,832.9631083933848,841060
2021-06-11,833.5049438476562,836.9556258470881,825.3582964013399,836.9556258470881,979940
2021-06-14,835.4585571289062,837.9538820755294,827.8585149330785,829.9403312093476,730460
2021-06-15,840.5584716796875,841.756236873065,832.2977559783934,838.7143054971887,943920
2021-06-16,853.8858642578125,858.7956917897114,837.1481929836941,838.9139160291815,2339240
2021-06-17,858.3464965820312,864.5372895043251,850.7868376002283,851.4997874641391,1515740
2021-06-18,839.8858032226562,860.2429353943113,836.5278372256697,858.3441145845908,2953400
2021-06-21,838.864013671875,841.7585740660487,832.3928096188017,838.0203446728635,803600
2021-06-22,828.7592163085938,843.5600649295989,827.4972809128969,839.8550806278512,1410640
2021-06-23,827.7252197265625,834.6265832172314,825.5958855628309,831.7724051377642,741680
2021-06-24,837.4666137695312,839.8550076107972,823.3335767866544,827.7372377646269,1300900
2021-06-25,832.0933227539062,838.9043496459817,828.6854014774896,835.1138444293451,780000
2021-06-28,832.067138671875,837.4784327326935,829.5646777092825,832.109899417729,809000
2021-06-29,836.4923095703125,843.6574332957905,831.2829825285773,836.0526338970678,1421920
2021-06-30,838.0964965820312,843.4198332684202,835.3397334287115,838.4291833674237,1031340
2021-07-01,838.7237548828125,842.4691206284662,835.0781835554279,837.9537713218538,534000
2021-07-02,836.6228637695312,840.3302262108173,831.1093965137785,840.2827078246485,614460
2021-07-05,838.4931640625,841.8511298875928,832.8822234127099,836.7702019859578,686440
2021-07-06,830.353759765625,838.3269279298107,827.8298892135109,838.2176182258985,1251020
2021-07-07,842.0865478515625,846.0339395985524,825.1326351947766,827.0219409558883,1090380
2021-07-08,837.42626953125,841.2738088563624,833.585866668076,837.288413973804,597360
2021-07-09,838.2388916015625,840.3302227644801,834.1513240676825,834.3913528378583,538820
2021-07-12,838.49560546875,843.9116573250919,835.1780213196988,843.9092785046982,666020
2021-07-13,840.8958129882812,842.8493466598776,836.5801107282766,842.7067334800503,500080
2021-07-14,833.6618041992188,840.895855208165,832.7254772620315,840.895855208165,1017220
2021-07-15,837.5664672851562,839.2751566745742,829.3984098236193,832.9631594360417,556780
2021-07-16,839.10400390625,841.9938065266288,833.578642347756,839.1420070125673,733700
2021-07-19,843.7738037109375,848.1727067889989,834.1513591564544,834.1513591564544,1028040
2021-07-20,848.700439453125,851.1197002457611,841.3285316949946,843.6551345149746,891880
2021-07-22,855.292724609375,857.7476673597405,841.2808916964129,848.7003167788596,2266340
2021-07-23,862.3818359375,866.1866142427843,849.9432157356246,852.2294362754697,1504620
2021-07-26,860.3569946289062,864.4635927535631,856.0531284780857,858.9548831229446,1069900
2021-07-27,866.2864379882812,876.8808924778676,854.2328381758109,856.1102497769831,2783140
2021-07-28,856.6116943359375,871.4149202271175,850.8344096495365,871.4149202271175,1752740
2021-07-29,851.4879150390625,865.0458569002511,845.083260202553,853.1633588659071,2710720
2021-07-30,841.4068603515625,853.4461870176043,839.1444279818347,851.4879535737235,1667400
2021-08-02,841.9771728515625,850.8248763921971,840.0926248778497,845.834227135497,639480
2021-08-03,869.0430908203125,873.6012005339712,839.0944400167721,839.8644235201639,1262560
2021-08-04,858.2657470703125,872.1730282297842,856.3526531701913,869.5184965790899,816440
2021-08-05,865.4617309570312,869.04313205484,855.634882026484,862.6693439621125,759280
2021-08-06,856.5213012695312,865.4260961077719,854.5892349921924,865.045832973187,767480
2021-08-09,865.1552124023438,866.7094525107227,856.52137030709,858.8670033928577,612720
2021-08-10,868.5298461914062,873.1592631131492,859.5847265639355,865.5212183623927,1229340
2021-08-11,863.5154418945312,870.5118431106448,856.7447965466934,870.5118431106448,699700
2021-08-12,861.9017333984375,867.3249216263357,859.3422387371468,864.1332409508676,489880
2021-08-13,868.3515625,869.3259505642508,861.7995947410627,865.0315994522151,822460
2021-08-16,869.5731811523438,879.2574179512656,863.9598607091036,868.3516277495656,899420
2021-08-17,890.3579711914062,893.4426630903032,869.8654193856169,872.1753700791198,1504020
2021-08-18,898.8397216796875,901.5964845910642,891.1897829276355,891.2349224979737,799760
2021-08-20,930.2213134765625,933.5412763038449,881.9308554124443,881.9308554124443,2862140
2021-08-23,951.600341796875,955.1151940060157,929.5749596397714,936.3408470723318,2974840
2021-08-24,940.1361083984375,960.0583231773244,934.677295761641,955.3528423498084,1661680
2021-08-25,946.3150024414062,966.0470855447121,940.4284083019106,940.4284083019106,2003180
2021-08-26,953.104736328125,956.2892227727854,941.3577143549775,949.4092676271856,1264080
2021-08-27,948.5726928710938,955.3528532923084,945.6567231772798,955.3528532923084,702080
2021-08-30,938.3489379882812,956.4222283767408,935.592233367022,952.976304085161,2679160
2021-08-31,925.3020629882812,942.992713034673,919.7053945261159,938.4797423730314,4547400
2021-09-01,942.3701782226562,945.3716697770911,929.3112647241255,938.5653995234917,2096860
2021-09-02,962.0355834960938,964.3835372502427,939.2401598894454,944.6110721910559,1571540
2021-09-03,963.2738037109375,966.9027235159123,955.4028085914596,962.4824107179427,939560
2021-09-06,961.20849609375,967.1402877544516,958.204626167505,962.9647617663484,681380
2021-09-07,968.1123046875,969.2649302646765,958.4969960621097,958.4969960621097,683060
2021-09-08,942.9761352539062,975.7908646308898,940.3810159143768,964.8589650271341,3447460
2021-09-09,972.3306884765625,975.5532363562979,943.0142173777821,946.3222867651104,2207220
2021-09-13,972.0952758789062,974.364844620989,961.5317466674442,964.8588461368817,750060
2021-09-14,961.55322265625,979.5528297119062,959.1553134853316,971.9884123278013,1183700
2021-09-15,956.2654418945312,968.1859430752348,954.7777508148573,968.1788066139891,752120
2021-09-16,951.9237060546875,962.088000975359,949.1740793688476,955.6405264450905,1025300
2021-09-17,958.9508056640625,964.811290636897,955.3551897253597,957.9669603876056,1902580
2021-09-20,965.93310546875,968.9464909823913,955.4004420646477,956.5411735775133,1830260
2021-09-21,959.609130859375,966.2847391352428,950.7020149838118,960.105840163891,2168220
2021-09-22,947.0446166992188,958.8629447034128,941.5739099159288,958.8629447034128,2150460
2021-09-23,942.9475708007812,956.351006017772,942.044489302896,950.5998882975741,1074480
