Date,Close,High,Low,Open,Volume
2021-04-14,29620.990234375,29722.400390625,29567.1796875,29718.060546875,57200000
2021-04-15,29642.689453125,29787.66015625,29558.55078125,29573.900390625,50600000
2021-04-16,29683.369140625,29789.080078125,29621.830078125,29789.080078125,49100000
2021-04-19,29685.369140625,29808.009765625,29530.83984375,29688.3203125,44700000
2021-04-20,29100.380859375,29361.279296875,29014.359375,29355.869140625,59900000
2021-04-21,28508.55078125,28778.9296875,28419.83984375,28660.359375,71000000
2021-04-22,29188.169921875,29192.390625,28800.859375,28880.779296875,55100000
2021-04-23,29020.630859375,29035.33984375,28770.619140625,28939.119140625,47500000
2021-04-26,29126.23046875,29241.279296875,28896.369140625,29095.490234375,49200000
2021-04-27,28991.890625,29187.109375,28990.189453125,29174.529296875,59400000
2021-04-28,29053.970703125,29139.69921875,28875.91015625,28935.509765625,61400000
2021-04-30,28812.630859375,29046.490234375,28760.26953125,28996.66015625,78400000
2021-05-06,29331.369140625,29430.220703125,28966.470703125,29024.009765625,94300000
2021-05-07,29357.8203125,29449.859375,29237.359375,29330.44921875,67500000
2021-05-10,29518.33984375,29685.41015625,29346.140625,29376.890625,66300000
2021-05-11,28608.58984375,29289.119140625,28535.359375,29238.560546875,73200000
2021-05-12,28147.509765625,28831.029296875,27888.58984375,28712.099609375,90000000
2021-05-13,27448.009765625,27961.9609375,27385.029296875,27929.009765625,80500000
2021-05-14,28084.470703125,28139.9609375,27723.69921875,27723.69921875,73500000
2021-05-17,27824.830078125,28312.779296875,27632.529296875,28310.4609375,63900000
2021-05-18,28406.83984375,28481.169921875,27931.5703125,27931.5703125,74700000
2021-05-19,28044.44921875,28216.650390625,27842.98046875,28031.220703125,68700000
2021-05-20,28098.25,28176.869140625,27821.9609375,27875.5,56800000
2021-05-21,28317.830078125,28411.560546875,28193.029296875,28269.609375,58700000
2021-05-24,28364.609375,28584.1796875,28212.3203125,28212.3203125,54700000
2021-05-25,28553.98046875,28576.970703125,28443.740234375,28516.990234375,54000000
2021-05-26,28642.189453125,28710.830078125,28396.619140625,28396.619140625,64200000
2021-05-27,28549.009765625,28587.2109375,28360.560546875,28543.3203125,138200000
2021-05-28,29149.41015625,29194.109375,28899.66015625,28912.5390625,80600000
2021-05-31,28860.080078125,29147.7109375,28791.599609375,29019.44921875,53800000
2021-06-01,28814.33984375,29075.470703125,28611.25,28998.650390625,47400000
2021-06-02,28946.140625,29003.55078125,28565.830078125,28730.810546875,71000000
2021-06-03,29058.109375,29157.16015625,28879.150390625,28890.390625,58500000
2021-06-04,28941.51953125,28991.240234375,28764.6796875,28901.419921875,55800000
2021-06-07,29019.240234375,29241.19921875,28973.05078125,29214.0,51000000
2021-06-08,28963.560546875,29140.6796875,28897.640625,29046.029296875,50400000
2021-06-09,28860.80078125,28932.029296875,28801.830078125,28901.560546875,50400000
2021-06-10,28958.560546875,29007.529296875,28799.740234375,28799.740234375,53300000
2021-06-11,28948.73046875,29080.890625,28839.5390625,29030.0390625,71100000
2021-06-14,29161.80078125,29208.349609375,29026.26953125,29153.109375,45000000
2021-06-15,29441.30078125,29480.849609375,29235.7109375,29256.029296875,53000000
2021-06-16,29291.009765625,29434.099609375,29263.720703125,29306.140625,52400000
2021-06-17,29018.330078125,29197.6796875,28875.390625,29149.33984375,56900000
2021-06-18,28964.080078125,29136.740234375,28957.98046875,29136.740234375,90200000
2021-06-21,28010.9296875,28506.83984375,27795.859375,28506.83984375,75800000
2021-06-22,28884.130859375,28895.259765625,28494.4609375,28513.0703125,67800000
2021-06-23,28874.890625,29007.830078125,28860.060546875,28886.919921875,51100000
2021-06-24,28875.23046875,28935.33984375,28758.369140625,28811.8203125,44600000
2021-06-25,29066.1796875,29174.169921875,28992.740234375,29137.30078125,51600000
2021-06-28,29048.01953125,29121.279296875,28984.9296875,29112.66015625,47700000
2021-06-29,28812.609375,28951.6796875,28735.55078125,28927.439453125,59700000
2021-06-30,28791.529296875,28998.990234375,28779.759765625,28896.310546875,54000000
2021-07-01,28707.0390625,28833.169921875,28624.80078125,28832.41015625,45900000
2021-07-02,28783.279296875,28849.3203125,28688.630859375,28719.240234375,47500000
2021-07-05,28598.189453125,28731.0703125,28581.080078125,28709.5703125,38500000
2021-07-06,28643.2109375,28748.23046875,28587.609375,28677.94921875,41700000
2021-07-07,28366.94921875,28434.990234375,28161.75,28262.400390625,60300000
2021-07-08,28118.029296875,28366.759765625,28118.029296875,28332.630859375,62200000
2021-07-09,27940.419921875,28000.01953125,27419.400390625,27739.419921875,82300000
2021-07-12,28569.01953125,28595.119140625,28405.599609375,28412.69921875,55500000
2021-07-13,28718.240234375,28852.310546875,28699.0390625,28713.8203125,49800000
2021-07-14,28608.490234375,28696.80078125,28482.8203125,28517.310546875,54800000
2021-07-15,28279.08984375,28571.720703125,28240.2109375,28539.3203125,53200000
2021-07-16,28003.080078125,28201.30078125,27847.349609375,28039.259765625,50400000
2021-07-19,27652.740234375,27792.51953125,27493.630859375,27663.400390625,49900000
2021-07-20,27388.16015625,27564.51953125,27330.150390625,27351.80078125,63000000
2021-07-21,27548.0,27882.4296875,27438.0703125,27747.060546875,51400000
2021-07-26,27833.2890625,28036.470703125,27786.439453125,27990.470703125,54500000
2021-07-27,27970.220703125,28036.23046875,27862.689453125,27911.9296875,51700000
2021-07-28,27581.66015625,27809.859375,27466.990234375,27674.990234375,57100000
2021-07-29,27782.419921875,27798.05078125,27663.41015625,27722.609375,67800000
2021-07-30,27283.58984375,27699.349609375,27272.490234375,27677.890625,70600000
2021-08-02,27781.01953125,27834.599609375,27493.3203125,27493.3203125,60100000
2021-08-03,27641.830078125,27724.44921875,27492.400390625,27580.029296875,57900000
2021-08-04,27584.080078125,27636.33984375,27488.740234375,27612.900390625,67500000
2021-08-05,27728.119140625,27741.55078125,27526.669921875,27526.669921875,55900000
2021-08-06,27820.0390625,27888.869140625,27709.220703125,27709.220703125,56400000
2021-08-10,27888.150390625,28128.609375,27808.5390625,27887.029296875,61400000
2021-08-11,28070.509765625,28146.6796875,27974.990234375,28045.83984375,67100000
2021-08-12,28015.01953125,28279.80078125,28006.310546875,28177.19921875,57900000
2021-08-13,27977.150390625,28070.0,27949.330078125,28038.9609375,55800000
2021-08-16,27523.189453125,27833.2109375,27427.380859375,27806.109375,57200000
2021-08-17,27424.470703125,27750.390625,27424.470703125,27666.939453125,49600000
2021-08-18,27585.91015625,27671.5703125,27347.76953125,27418.080078125,50100000
2021-08-19,27281.169921875,27504.80078125,27255.580078125,27398.580078125,65100000
2021-08-20,27013.25,27316.7890625,26954.810546875,27238.44921875,75800000
2021-08-23,27494.240234375,27541.630859375,27193.099609375,27193.099609375,56800000
2021-08-24,27732.099609375,27817.890625,27653.23046875,27653.23046875,57100000
2021-08-25,27724.80078125,27897.720703125,27684.05078125,27768.130859375,51500000
2021-08-26,27742.2890625,27828.279296875,27684.5,27793.630859375,48500000
2021-08-27,27641.140625,27670.66015625,27481.23046875,27581.240234375,49200000
2021-08-30,27789.2890625,27921.55078125,27656.630859375,27867.599609375,58600000
2021-08-31,28089.5390625,28158.94921875,27602.2109375,27690.76953125,75900000
2021-09-01,28451.01953125,28457.669921875,28179.0390625,28179.0390625,64800000
2021-09-02,28543.509765625,28626.19921875,28412.91015625,28522.4609375,60100000
2021-09-03,29128.109375,29149.650390625,28607.869140625,28626.48046875,74900000
2021-09-06,29659.890625,29705.0390625,29469.349609375,29501.220703125,68300000
2021-09-07,29916.140625,30048.23046875,29838.4296875,29883.919921875,75200000
2021-09-08,30181.2109375,30241.869140625,29787.130859375,29819.55078125,82500000
2021-09-09,30008.189453125,30097.560546875,29909.919921875,29959.2109375,78800000
2021-09-10,30381.83984375,30381.83984375,30064.01953125,30089.44921875,88800000
2021-09-13,30447.369140625,30447.369140625,30229.009765625,30372.01953125,64600000
2021-09-14,30670.099609375,30795.779296875,30504.810546875,30584.76953125,79100000
2021-09-15,30511.7109375,30573.41015625,30347.30078125,30464.169921875,68600000
2021-09-16,30323.33984375,30622.390625,30202.509765625,30606.150390625,69900000
2021-09-17,30500.05078125,30541.990234375,30358.9296875,30387.5390625,97900000
2021-09-21,29839.7109375,30051.0,29832.51953125,30021.25,76300000
2021-09-22,29639.400390625,29868.099609375,29573.880859375,29744.73046875,69000000
2021-09-24,30248.810546875,30276.380859375,30110.30078125,30141.609375,84600000
2021-09-27,30240.060546875,30414.609375,30197.400390625,30277.8203125,74600000
2021-09-28,30183.9609375,30207.630859375,30001.990234375,30142.380859375,89800000
2021-09-29,29544.2890625,29679.259765625,29329.16015625,29611.919921875,94700000
2021-09-30,29452.66015625,29622.26953125,29311.33984375,29569.189453125,99000000
2021-10-01,28771.0703125,29393.669921875,28680.73046875,29235.109375,82200000
2021-10-04,28444.890625,29046.060546875,28343.580078125,29044.470703125,76400000
2021-10-05,27822.119140625,28058.669921875,27460.2890625,28050.390625,88200000
