Date,Close,High,Low,Open,Volume
2021-04-13,6890.5,6895.10009765625,6859.7001953125,6889.10009765625,572405700
2021-04-14,6939.60009765625,6942.2998046875,6880.7001953125,6890.5,596867000
2021-04-15,6983.5,6994.89990234375,6939.2998046875,6939.60009765625,651402900
2021-04-16,7019.5,7037.7001953125,6983.5,6983.5,742505700
2021-04-19,7000.10009765625,7040.2998046875,6979.2001953125,7019.5,529712700
2021-04-20,6859.89990234375,7001.2998046875,6857.10009765625,7000.10009765625,825253600
2021-04-21,6895.2998046875,6914.89990234375,6859.60009765625,6859.89990234375,662064600
2021-04-22,6938.2001953125,6941.10009765625,6889.2998046875,6895.2998046875,647196400
2021-04-23,6938.60009765625,6938.60009765625,6891.7998046875,6938.2001953125,582223700
2021-04-26,6963.10009765625,6971.5,6913.39990234375,6938.60009765625,511633400
2021-04-27,6945.0,6975.10009765625,6929.7998046875,6963.10009765625,658634400
2021-04-28,6963.7001953125,6986.7001953125,6944.10009765625,6945.0,990231900
2021-04-29,6961.5,7019.7998046875,6953.89990234375,6963.7001953125,657930300
2021-04-30,6969.7998046875,7009.5,6946.0,6961.5,831625600
2021-05-04,6923.2001953125,7034.2998046875,6912.2998046875,6969.7998046875,911981600
2021-05-05,7039.2998046875,7047.7998046875,6923.2001953125,6923.2001953125,734979800
2021-05-06,7076.2001953125,7076.2001953125,7026.7998046875,7039.2998046875,764405400
2021-05-07,7129.7001953125,7143.5,7076.2001953125,7076.2001953125,624763100
2021-05-10,7123.7001953125,7164.2001953125,7104.39990234375,7129.7001953125,744129400
2021-05-11,6948.0,7123.7001953125,6912.39990234375,7123.7001953125,933225500
2021-05-12,7004.60009765625,7028.10009765625,6945.2998046875,6948.0,743459700
2021-05-13,6963.2998046875,7004.60009765625,6823.60009765625,7004.60009765625,660813600
2021-05-14,7043.60009765625,7048.7001953125,6963.2998046875,6963.2998046875,845954300
2021-05-17,7032.89990234375,7066.7998046875,6989.10009765625,7043.60009765625,582188300
2021-05-18,7034.2001953125,7102.60009765625,7030.39990234375,7032.89990234375,736327300
2021-05-19,6950.2001953125,7034.2001953125,6897.10009765625,7034.2001953125,729532000
2021-05-20,7019.7998046875,7019.7998046875,6926.89990234375,6950.2001953125,626003200
