Price,Close,High,Low,Open,Volume
Ticker,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS
Date,,,,,
1996-01-02,8.70868968963623,8.798162187674574,8.70868968963623,8.798162187674574,5062
1996-01-03,8.649043083190918,8.649043083190918,8.649043083190918,8.649043083190918,1012
1996-01-04,8.649043083190918,8.649043083190918,8.649043083190918,8.649043083190918,0
1996-01-05,8.70868968963623,8.70868968963623,8.410446493605338,8.499919567607336,963900
1996-01-08,8.382113456726074,8.410446260061153,8.382113456726074,8.708689447810327,2025
1996-01-09,8.496938705444336,8.496938705444336,8.350799421820954,8.350799421820954,2025
1996-01-10,8.261324882507324,8.261324882507324,8.261324882507324,8.261324882507324,1012
1996-01-11,8.277729988098145,8.499920668019733,8.277729988098145,8.261326541077192,6075
1996-01-12,8.410447120666504,8.470095649127192,8.350798592205816,8.350798592205816,3037
1996-01-15,8.410447120666504,8.410447120666504,8.410447120666504,8.410447120666504,0
1996-01-16,8.206151962280273,8.350799501151638,8.204660792103727,8.291151542162245,7087
1996-01-17,8.206151962280273,8.206151962280273,8.206151962280273,8.206151962280273,0
1996-01-18,8.298606872558594,8.298606872558594,8.298606872558594,8.298606872558594,1012
1996-01-19,8.283693313598633,8.283693313598633,8.231500640880206,8.231500640880206,3037
1996-01-22,8.261324882507324,8.261324882507324,8.231500334645313,8.231500334645313,10125
1996-01-23,8.17185115814209,8.17185115814209,8.17185115814209,8.17185115814209,2025
1996-01-24,8.17185115814209,8.17185115814209,8.17185115814209,8.17185115814209,1012
1996-01-25,8.103259086608887,8.201679790103867,8.05404931082525,8.171855229778627,8100
1996-01-26,8.103259086608887,8.103259086608887,8.103259086608887,8.103259086608887,0
1996-01-29,8.232993125915527,8.350799018841268,8.232993125915527,8.10325729630268,10125
1996-01-30,8.201679229736328,8.291152328635079,8.171854671448806,8.23299438237803,21262
1996-01-31,8.201679229736328,8.201679229736328,8.201679229736328,8.201679229736328,0
1996-02-01,8.350797653198242,8.350797653198242,8.350797653198242,8.350797653198242,1012
1996-02-02,8.58939266204834,8.58939266204834,8.440271063678049,8.499919587833434,6075
1996-02-05,8.947283744812012,8.947283744812012,8.798162147477866,8.798162147477866,17212
1996-02-06,8.948774337768555,8.977107715897903,8.947283167968443,8.947283167968443,7087
1996-02-07,9.245528221130371,9.245528221130371,8.97711009834739,8.992021800305945,386775
1996-02-08,9.245528221130371,9.245528221130371,9.008425248424125,9.245528221130371,8100
1996-02-09,10.091041564941406,10.140251885284952,9.215699744670406,9.215699744670406,27337
1996-02-12,9.327543258666992,10.289376665400628,9.245526608346797,10.091044728347287,34425
1996-02-13,10.04183292388916,10.043324669570387,9.692889994543387,9.327541894449208,134662
1996-02-14,10.362444877624512,10.498145362489113,9.991132650505884,10.041833576126034,175162
1996-02-15,10.14174747467041,10.271482147400192,10.02245041621116,10.362446399259944,14175
1996-02-16,10.243149757385254,10.267009630818439,9.722715843520895,10.141747887130997,29362
