Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2002-08-12,280.7364196777344,281.4629991159397,277.46675677135283,277.9208758495384,13300
2002-08-13,282.3711853027344,284.27849062352544,274.7873925493649,274.7873925493649,14200
2002-08-14,282.6436462402344,283.3702254750769,275.2869136892641,275.2869136892641,40000
2002-08-15,282.6436462402344,282.6436462402344,282.6436462402344,282.6436462402344,0
2002-08-16,282.5073547363281,283.37019172751377,279.7826413543328,281.5537161395169,30600
2002-08-19,282.6890869140625,285.0959121507693,282.0987377378476,282.462027406501,29300
2002-08-20,282.9161376953125,284.14226454177077,282.0078996930804,283.59731619698664,74300
2002-08-21,287.2756042480469,294.4961058246992,280.64547941351447,280.64547941351447,48800
2002-08-22,285.68621826171875,289.5462293083936,282.4619848272669,287.04857510172167,32600
2002-08-23,285.73162841796875,286.912326516513,282.46196666871344,282.46196666871344,46100
2002-08-26,287.0032043457031,287.82061299185057,284.27849038039585,285.0958990265433,31600
2002-08-27,286.73077392578125,287.91147234693796,283.3702819313711,286.5491152222679,41800
2002-08-28,286.00408935546875,292.36175421508256,278.82901598591985,278.82901598591985,33100
2002-08-29,289.5462341308594,292.45260652482693,282.96150929450846,286.50365931128806,41100
2002-08-30,285.867919921875,290.636169579031,282.9615471391947,290.636169579031,84100
2002-09-02,284.5509033203125,289.27375116084664,282.9160863001687,288.81963224222676,23300
2002-09-03,282.5073547363281,286.5490240065083,281.7353747852037,286.5490240065083,15500
2002-09-04,285.6408996582031,287.3665466087179,280.64558980726474,283.370304271413,16300
2002-09-05,291.9077453613281,294.3145709936683,283.1432524721945,283.37031201708,49800
2002-09-06,289.0013732910156,295.04115108715985,287.09406774559454,289.773353498986,46800
2002-09-09,285.459228515625,287.91148251351444,284.3239308716443,285.1867681679607,13800
2002-09-10,285.459228515625,285.459228515625,285.459228515625,285.459228515625,0
2002-09-11,285.141357421875,288.8197105734194,283.41568288932166,284.2785201555983,20400
2002-09-12,291.7713928222656,293.3608089699356,283.46102250789215,284.27843098325025,61900
2002-09-13,287.5481262207031,292.4526053634787,285.2775314585643,291.5443674586232,58400
2002-09-16,287.82061767578125,289.0013437102969,282.96153881512953,284.27849500668276,24600
2002-09-17,285.9587097167969,289.7278914762569,284.2784640503712,284.2784640503712,6600
2002-09-18,284.732666015625,287.6844400652288,282.5528999532096,286.0950232692883,18400
2002-09-19,281.1904602050781,287.7751849993186,279.73727401738773,283.00693601038586,28900
2002-09-20,282.46209716796875,285.1414111058117,275.28702050039595,281.5084580875741,24800
2002-09-23,281.28131103515625,286.09496120020697,279.7372953957579,281.37211265858406,31500
2002-09-24,283.3702392578125,286.09495309682995,277.9662123902056,277.9662123902056,31400
2002-09-25,283.1885681152344,283.8243457365728,280.64551306432315,280.64551306432315,10500
2002-09-26,282.3711853027344,284.0514311262223,280.6909394792464,280.6909394792464,5000
2002-09-27,281.46295166015625,285.1867330168788,280.73637234445516,280.73637234445516,49300
2002-09-30,281.0542907714844,285.14136221624335,277.0580209628272,285.14136221624335,101100
2002-10-01,280.7364196777344,284.0514834050429,279.73735216228044,284.0514834050429,86300
2002-10-02,280.7364196777344,280.7364196777344,280.7364196777344,280.7364196777344,0
2002-10-03,282.4166564941406,285.9133511070375,277.9662675009483,277.9662675009483,21500
2002-10-04,281.4175720214844,284.7326354392941,281.09968315298727,284.2785164035057,53800
2002-10-07,281.14508056640625,286.1403898996097,278.8290845988114,278.8290845988114,84800
2002-10-08,281.46295166015625,285.0959036731101,277.9208289909711,277.9208289909711,12100
2002-10-09,281.0088195800781,283.2794144824983,279.2831729976834,283.2794144824983,57400
2002-10-10,281.4175720214844,282.9161592961407,278.82908797404554,278.82908797404554,6500
2002-10-11,279.87347412109375,283.2339650871268,279.28312509117393,282.4619574092848,29200
2002-10-14,279.2377624511719,285.18670980121937,278.874445105673,282.007877048658,21800
2002-10-15,279.2377624511719,279.2377624511719,279.2377624511719,279.2377624511719,0
2002-10-16,280.1006164550781,290.63618365605544,277.0126125471778,286.00416393559175,71800
2002-10-17,276.9671936035156,281.5537844897655,276.1497572167012,278.6474117565297,36700
2002-10-18,278.96527099609375,282.18953223562534,277.05796582467275,279.69187796089403,30700
2002-10-21,278.55657958984375,281.5083528133019,277.920801962518,278.8290398774282,24700
2002-10-22,276.6038513183594,281.46292980177446,276.1043315422606,281.46292980177446,31400
2002-10-23,273.24346923828125,277.7392317180957,271.56322301730336,276.96725141841944,18200
2002-10-24,270.15533447265625,278.78359324611336,269.33789830981834,278.78359324611336,49800
2002-10-25,279.4648742675781,283.82440605773405,267.2490607439624,270.20083456696284,222800
2002-10-28,283.5973205566406,285.6408560930776,282.4620230363979,283.37026105259207,160300
2002-10-29,272.789306640625,283.37027448749825,272.47141777644066,283.37027448749825,227600
2002-10-30,272.3805236816406,277.9207800696094,269.6558101515464,269.74663947932675,62900
2002-10-31,274.74200439453125,278.8290755342846,272.51681013155326,272.51681013155326,105400
2002-11-01,277.5575256347656,289.9095674126407,272.4713875242026,281.46293776905674,196100
2002-11-04,283.5973205566406,284.95967758093195,279.73730898781525,280.19142799591236,29200
2002-11-05,281.3266906738281,286.00411033448466,279.73727434233757,283.82434490902756,69800
2002-11-06,281.3266906738281,281.3266906738281,281.3266906738281,281.3266906738281,0
2002-11-07,282.3711853027344,284.27849062352544,275.74105906837235,277.92082469903767,58000
2002-11-08,281.3266906738281,282.28032938583397,277.9661993432168,277.9661993432168,40600
2002-11-11,281.3721618652344,282.46205870920295,275.1961536620209,276.6039116780211,31900
2002-11-12,284.59637451171875,286.0949616244019,277.10341123107963,277.10341123107963,50200
2002-11-13,283.4610900878906,287.8206214739689,282.4620227277239,286.8215541138021,65800
2002-11-14,285.6408996582031,286.50373699207495,282.50746693754115,282.6891256553759,27800
2002-11-15,283.6427307128906,286.549103547329,282.55286168789536,284.278508432057,40400
2002-11-18,285.73162841796875,292.4525828531374,284.3692716655473,285.9132593546268,86300
2002-11-19,285.73162841796875,285.73162841796875,285.73162841796875,285.73162841796875,0
2002-11-20,280.14599609375,285.1413046284809,277.1942228686818,283.37022960655133,131000
2002-11-21,274.424072265625,279.6918686453951,273.3796042380599,278.82903156506444,85900
2002-11-22,275.1506652832031,279.64642597015745,273.37959040465734,279.64642597015745,91600
2002-11-25,271.88104248046875,276.1043435071165,270.2007966887078,275.1961055350536,58300
2002-11-26,269.4742126464844,273.3342239596906,268.0210263733622,272.4713868145554,139200
2002-11-27,270.427978515625,274.1971622613125,268.06655317657544,269.8376291101716,73800
2002-11-28,265.2054748535156,270.65490241899886,262.48076107077407,267.38524033626453,219200
2002-11-29,265.2054748535156,265.2054748535156,265.2054748535156,265.2054748535156,0
