Price,Close,High,Low,Open,Volume
Ticker,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS
Date,,,,,
2019-04-11,15.708447456359863,16.32689029437059,15.37861159064377,15.667218562938404,89144982
2019-04-12,16.285661697387695,16.409349952684973,15.83213757037051,15.914595358714363,29799546
2019-04-15,19.50156593322754,19.54279640384744,16.409351411908744,16.491810780366908,80684771
2019-04-16,21.109516143798828,22.22271358216284,19.955089811443425,20.202466320954766,98193853
2019-04-18,21.56304168701172,22.140255677543003,20.738451170699367,21.727960419386825,49134384
2019-04-22,20.28492546081543,21.769187647282777,20.037547381216555,21.645499393874076,27638075
2019-04-23,19.17173194885254,20.32615850433461,18.965584293488533,20.202470225672567,23479783
2019-04-24,19.542797088623047,19.95509237257896,19.25419007529757,19.33664944664509,10435909
2019-04-25,19.37787628173828,19.913859779230055,19.1304997668287,19.748942626884176,9656994
2019-04-26,19.006813049316406,19.5015677329425,18.92435524603021,19.377879455231422,7087998
2019-04-30,18.182222366333008,19.006812978371364,17.481321604325828,19.006812978371364,12865523
2019-05-02,19.707714080810547,20.161239832741135,18.18222122937435,18.18222122937435,21855261
2019-05-03,19.089269638061523,20.078778860830358,19.048040742438467,19.955090601179645,7641982
2019-05-06,18.718202590942383,19.048038434303816,18.30590739354525,18.75943148156955,4701329
2019-05-07,18.8006649017334,19.41910784682702,18.718207100612975,19.130502397342056,4706773
2019-05-08,18.6357479095459,18.965583835608832,18.553288534834728,18.718207284257073,4409931
2019-05-09,18.8006649017334,19.130502397342056,18.553288352808647,18.553288352808647,5263687
2019-05-10,18.718202590942383,19.048038434303816,18.635743236906684,18.965579080268117,3917012
2019-05-13,18.1409912109375,18.883122355010446,18.01730294905561,18.800662989495322,6530467
2019-05-14,18.017303466796875,18.140991732233047,17.56377772982207,17.56377772982207,4430457
2019-05-15,18.017303466796875,18.47082763099005,17.934844098912215,18.05853236434839,2788664
2019-05-16,17.934846878051758,18.182223447256966,17.728699212786793,18.14099454331672,2618948
2019-05-17,18.22344970703125,18.47082621899297,17.687466215926523,17.89361383348846,4058030
2019-05-20,19.707714080810547,20.202468731652242,18.80066414973105,19.955092192622235,10019136
2019-05-21,19.25419044494629,19.872633382753246,19.048042799010638,19.790174009822643,3911699
2019-05-22,19.707714080810547,19.790173451414443,18.883123520334944,19.089271160453844,4219518
2019-05-23,19.58402442932129,20.779681286750375,19.377876803749487,20.2024673060367,13788157
2019-05-24,21.109516143798828,21.439352014074444,19.419104752866374,19.91385934467054,24360607
2019-05-27,22.923616409301758,23.1297640445393,21.23320642946659,21.43935406470413,35706613
2019-05-28,23.913124084472656,24.655255207020673,22.593778992841994,23.25345232504809,40083414
2019-05-29,23.70697784423828,24.53156837795092,22.71746857467047,24.07804421352162,25180226
2019-05-30,23.335912704467773,24.325422026170443,22.84115961639815,23.91312673759128,15230422
2019-05-31,22.26394271850586,23.25345191288539,21.89287637741816,23.212221445663694,16861938
2019-06-03,21.64550018310547,22.263943045479913,21.31566430439541,22.181483682607013,10780479
2019-06-04,22.7999267578125,23.377140730529394,21.191976244298093,21.60427148972972,29326652
2019-06-06,22.96484375,23.377138964280856,22.552548535719144,23.006072642315516,16563302
2019-06-07,22.635009765625,23.3359104296597,22.387631672923142,23.21222216969955,8855839
2019-06-10,22.05779266357422,22.964842396071855,21.76918571603661,22.676235448534246,8182783
2019-06-11,21.56304168701172,22.140255677543003,21.439353424121183,22.05779631135545,7696976
2019-06-12,21.356891632080078,22.057793805888906,21.31566274006014,21.60426970254394,6350179
2019-06-13,21.356891632080078,21.686727486583816,21.233203383238852,21.39812209688143,4674283
2019-06-14,22.05779266357422,22.18148090600996,21.398120988729392,21.398120988729392,8008344
2019-06-17,22.18148422241211,22.593779474028622,21.85164833567521,22.2227146912427,6580348
2019-06-18,22.05779266357422,22.47008785354757,21.851645068587544,22.263940258560893,5220986
2019-06-19,21.480581283569336,22.34640222755748,21.27443366444571,22.140254608433853,6136025
2019-06-20,21.64550018310547,22.099024319734113,21.109516683603925,21.480581457359673,5343371
2019-06-21,21.769189834594727,22.057796836734493,21.60427267107317,21.81042030506134,4526851
2019-06-24,21.521812438964844,21.85164832554889,21.356893709282037,21.769188960707485,3136463
2019-06-25,21.56304168701172,21.645501053199272,21.35689405793363,21.480582320824166,2174486
2019-06-26,21.89287757873535,22.263943940184394,21.39812452717875,21.5218127900679,5669820
2019-06-27,22.7999267578125,23.00607438052831,21.93410737151871,21.975336266949252,10775034
2019-06-28,22.923616409301758,23.253453883907135,22.67623987612937,23.088535146604446,6937627
2019-07-01,22.923616409301758,23.212223413190642,22.79992814271556,23.1297640445393,4765023
2019-07-02,22.88238525390625,23.006073508289987,22.387630663589817,22.92361414777367,4364940
2019-07-03,23.542057037353516,23.789435119374065,22.841156403582342,22.882385297528355,10745849
2019-07-04,23.335912704467773,23.87189783784605,23.170995532705135,23.66575019355647,8082229
2019-07-05,22.26394271850586,23.583287786751395,22.0990239951821,23.377140168987452,14461450
2019-07-08,21.64550018310547,22.057795424688432,21.274433836568193,22.057795424688432,6552058
2019-07-09,21.9753360748291,22.18148369574266,21.274433849166694,21.274433849166694,4607745
2019-07-10,21.60426902770996,22.099022007620686,21.439350319218807,21.975333762643004,2607539
2019-07-11,21.72796058654785,21.892877747410132,21.563041852903964,21.72796058654785,2241893
2019-07-12,21.480581283569336,21.769188264898716,21.27443366444571,21.7279593701866,3020307
2019-07-15,21.109516143798828,21.604270735603,21.068285677025944,21.563040268830115,3498001
2019-07-16,20.738452911376953,21.15074820413905,20.53230526499591,21.068288831030284,4012423
2019-07-17,20.82090950012207,21.027057118935158,20.61476188130898,20.82090950012207,1991908
2019-07-18,20.36738395690918,20.90336741413702,20.284924600539956,20.90336741413702,2634274
2019-07-19,19.87263298034668,20.82091181789237,19.831402508325404,20.40861653436975,3502811
2019-07-22,19.913860321044922,20.120007946672263,19.377876808970147,19.79017206022483,3403335
2019-07-23,19.58402442932129,20.4086149316085,19.542795533319556,20.120007941251664,2808690
2019-07-24,19.58402442932129,19.831400950894828,19.501565064536255,19.58402442932129,2558042
2019-07-25,19.79017448425293,19.913862760223157,19.54279793231247,19.584026833375294,2675122
2019-07-26,19.74894142150879,19.955089028945075,19.625251598821873,19.790170313883472,2187581
2019-07-29,19.542797088623047,19.831402529166834,19.50156661655844,19.790173629883917,1379247
2019-07-30,18.553285598754883,19.707711943676664,18.42959734265282,19.50156432591272,3643069
2019-07-31,19.29541778564453,19.58402478118676,18.223450742523788,18.47082726854193,4032996
2019-08-01,19.625253677368164,19.913860672902143,19.212958418828652,19.295417785092873,3419089
2019-08-02,19.707714080810547,19.955092192622235,19.254189901661636,19.62525471020665,1974989
2019-08-05,19.37787628173828,19.707712159211564,18.883121679137595,19.707712159211564,2115108
2019-08-06,19.66648292541504,19.872630541881065,19.048040076016967,19.21295722552089,1423049
2019-08-07,19.542797088623047,19.87263300123144,19.419107245210917,19.666485359253482,1307704
2019-08-08,20.078779220581055,20.367386213458058,19.41910586932197,19.790172227704055,3927902
2019-08-09,21.43935203552246,21.769187906128046,20.202466341165398,20.202466341165398,8740461
2019-08-13,20.36738395690918,21.686727367691123,20.243694135964642,21.645498475897213,2552382
2019-08-14,20.243696212768555,20.57353367208352,19.95509079504031,20.57353367208352,1097841
2019-08-16,20.28492546081543,20.49107307409042,19.831399767941566,20.078777847540437,1303815
2019-08-19,20.120006561279297,20.408613531841425,20.03754720214991,20.120006561279297,1042617
