Price,Close,High,Low,Open,Volume
Ticker,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
Date,,,,,
2017-02-03,95.5335464477539,107.22058400600888,95.16720684800286,96.94528310031565,141945858
2017-02-06,91.95951843261719,97.19546089785717,91.41448469118177,96.58787868006692,19796400
2017-02-07,89.95806121826172,92.56262364986009,89.46663087161468,92.03098926998486,11647314
2017-02-08,91.36979675292969,92.46433666889068,89.23432025304669,90.51203300652124,10684044
2017-02-09,90.24846649169922,91.91485746450314,89.98935196266542,91.58425544926624,4200156
2017-02-10,89.79723358154297,91.49489548930397,89.61853329681193,90.67286927137259,3787821
2017-02-13,89.51131439208984,90.28419757191676,89.21645616131006,90.15464032557102,4534749
2017-02-14,89.7078857421875,91.04814093385242,89.17177875735294,89.78829994934947,4616037
2017-02-15,87.71537017822266,90.23505841335583,87.35796959323717,89.5291901106856,4000185
2017-02-16,86.12493896484375,88.20680640584857,85.86582444390874,87.8315339262816,3511584
2017-02-17,86.41979217529297,87.38477498907021,86.13387293219148,86.75932089302529,2282085
2017-02-20,86.77272033691406,87.24181241035583,86.05344664233144,86.41978620729151,1796481
2017-02-21,87.94322204589844,88.8947994422016,86.82187108456023,87.11672933606299,3005523
2017-02-22,87.49418640136719,88.60778904684301,87.22925345755266,88.19019113805825,1224666
2017-02-23,86.74430084228516,87.71870626709003,86.66347603512814,87.54358276831438,1080675
2017-02-27,85.68457794189453,87.00024566644373,85.53190681230647,86.39405038721988,1862262
2017-02-28,85.0424575805664,86.6544889912088,84.59791193533731,85.7698931061518,1903968
2017-03-01,83.88843536376953,85.67559016708324,83.69984417508108,84.86732988248812,2185749
2017-03-02,82.37071228027344,84.64282228499992,82.17313642481247,84.29257529878045,2698371
2017-03-03,79.99083709716797,82.34377194254868,79.61364850364549,82.17313768598288,7549470
2017-03-06,85.06491088867188,85.74295246122664,79.92796359719146,79.92796359719146,11163825
2017-03-07,84.30155944824219,86.64550959887353,84.06805734777652,85.67559961699416,4231584
2017-03-08,82.9679183959961,84.73262081721253,82.70747472620053,84.40931547416265,1737693
2017-03-09,84.86284637451172,86.30424356827271,82.38418215657762,82.96792504970045,6647049
2017-03-10,84.11296844482422,85.7564309181832,83.75374295517435,85.31638061834278,1745559
2017-03-14,84.86284637451172,86.21443412323674,84.41830072135025,85.76540539766788,2045439
2017-03-15,84.89875793457031,86.36260734271985,84.42727689504693,84.98856737059556,2616714
2017-03-16,84.88978576660156,85.52292260471792,84.68772068706365,85.31187904752476,1147203
2017-03-17,84.76853942871094,86.08869620962135,84.54402200454021,84.97509373231782,2831787
2017-03-20,84.2701187133789,85.31637038044347,83.9692657061014,85.31637038044347,1044504
2017-03-21,84.31053161621094,85.04694560904427,84.05907257802035,84.54402753266311,1899927
2017-03-22,83.91537475585938,84.41829280118803,83.61003253784361,84.41829280118803,1141722
2017-03-23,84.20277404785156,84.61588272539356,83.76720684087907,84.25665725217988,1176894
2017-03-24,84.87181091308594,85.61271404679907,84.05906146845143,84.38236678432959,2735424
2017-03-27,84.03661346435547,85.13674820966739,83.89292083506881,84.92569850417705,1183950
2017-03-28,84.3509521484375,84.77303928553386,84.07704073330949,84.319515141879,830043
2017-03-29,85.43760681152344,87.29211256640995,84.14888080110082,84.38686595290567,4493691
2017-03-30,86.8161392211914,87.20680166981754,85.76989373018635,86.03930972937304,2619000
2017-03-31,87.79951477050781,88.10036774672955,86.66794918082053,86.91491896227663,2490912
2017-04-03,87.78155517578125,88.70207726185279,87.57051162671668,88.36979343642781,1166247
2017-04-05,87.9566879272461,88.99845039956911,87.83095839896829,88.53145236602133,1393713
2017-04-06,87.1843490600586,88.09139730998554,86.94186849494541,88.01056634392319,644769
2017-04-07,89.08375549316406,90.20184725141739,86.7532732982881,87.11249872398295,2326770
2017-04-10,92.5098876953125,92.94544869904695,89.35767117541411,89.35767117541411,4795848
2017-04-11,93.72676086425781,94.38683926523417,91.4277095572866,92.9499314275601,3087342
2017-04-12,94.0904769897461,94.72810304124974,92.06084779769088,93.9378058764771,2521710
2017-04-13,92.4649887084961,94.29704228107269,92.14168332317747,93.39897861800691,1269603
2017-04-17,90.83499145507812,92.40660744520027,90.52515996271089,92.05187122933535,1314342
2017-04-18,89.60464477539062,91.5130338759586,89.47891524838043,91.5130338759586,913113
2017-04-19,89.8336410522461,91.06398841213051,88.72901703825845,90.1659248708476,1167201
2017-04-20,90.78559112548828,91.38729711185404,89.81568123195376,90.31859930016772,800406
2017-04-21,90.74068450927734,91.39178444111545,90.08060610017183,90.81253082702634,812799
2017-04-24,90.68231201171875,91.15828847075962,90.31410811249569,90.79457381016718,1721961
2017-04-25,90.27368927001953,91.09092799952978,89.81118671063037,90.8843736979205,820656
2017-04-26,90.66435241699219,91.3334154954652,90.12102502428647,90.70476789931288,1144791
2017-04-27,90.50718688964844,90.88437542579412,90.2961433455634,90.7047627180871,523593
2017-04-28,90.20632934570312,91.15379295996057,89.52379862432504,90.79456756271657,542340
2017-05-02,90.18838500976562,91.78245332876511,89.98631992472995,90.3275822498935,959058
2017-05-03,90.05368041992188,90.65987573950221,89.62709784319449,90.35453345999844,770886
2017-05-04,89.90998840332031,90.70477489579254,89.62709233832807,90.16593670032894,627615
2017-05-05,89.36664581298828,90.72721813205095,88.90863246793411,90.34554034450582,2774322
2017-05-08,90.37248992919922,91.05951000749046,89.98632286882967,89.98632286882967,1711656
