Price,Close,High,Low,Open,Volume
Ticker,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS
Date,,,,,
2017-09-27,647.1017456054688,659.2610149773569,606.681647421511,618.5084016664516,34610637
2017-09-28,651.5663452148438,655.4136052389028,627.0102681112393,637.5546769689811,4535542
2017-09-29,646.1517333984375,653.2763113365709,643.729388495465,650.7114516828501,1367676
2017-10-03,650.2365112304688,653.9888007218022,640.3570728203713,643.2069041332879,1752630
2017-10-04,647.5765991210938,652.4687741405911,645.7241974038258,647.3865987947146,545357
2017-10-05,632.8525390625,646.8642094019341,631.8551097190757,642.2569474175986,486144
2017-10-06,645.9617919921875,646.4367638980641,629.8127471923829,631.7126348158893,568793
2017-10-09,649.7140502929688,651.6614234170995,636.4623231624732,636.4623231624732,647645
2017-10-10,652.0888671875,655.4611557406078,645.9617187008888,645.9617187008888,750266
2017-10-11,653.0387573242188,655.3661308040333,649.3814395759508,649.3814395759508,351011
2017-10-12,665.2930908203125,666.8605212202954,648.0516463203314,648.0516463203314,938808
2017-10-13,660.2583618164062,665.9105384678678,658.5009891508084,658.5009891508084,239411
2017-10-16,661.3032836914062,662.5856844047224,640.499494924565,656.9335081890777,237478
2017-10-17,682.2971801757812,683.8646107430434,655.6512663921297,660.2109853423849,962237
2017-10-18,679.4473266601562,684.7195033381417,668.5704581746007,675.6475513275584,338460
2017-10-19,686.0493774414062,686.8093208338879,672.6076503907766,674.0800515849533,154703
2017-10-23,658.406005859375,679.2097976795897,655.4612033551284,674.4600788146973,450439
2017-10-24,661.3508911132812,669.7103850325879,650.9964804080239,658.4535740931766,643340
2017-10-25,649.096435546875,664.9130193197565,641.7343728140238,661.350730900635,1108214
2017-10-26,651.3790283203125,656.1815045346193,645.815715520875,645.815715520875,221326
2017-10-27,649.429443359375,651.4264940653167,645.7681063402478,648.5735313175853,342918
2017-10-30,646.8616943359375,652.3774101012374,642.6297884488501,646.5764097011869,287901
2017-10-31,643.8185424804688,655.2303925687488,641.4410737120771,642.0592388093273,949376
2017-11-01,647.2421875,652.3775441554308,643.7235795422699,643.8186550921671,200249
2017-11-02,647.62255859375,655.2304594289188,641.9166329673733,642.0593043255036,234604
2017-11-03,641.5361328125,655.7058695266273,638.1126010911776,647.6224759211505,302434
2017-11-06,647.76513671875,650.7131746505947,638.1125907059541,638.1125907059541,186130
2017-11-07,646.9568481445312,649.4769884843686,645.9107850093212,646.6715634752627,171495
2017-11-08,645.5303955078125,649.0490613686568,641.0607420112632,641.0607420112632,105538
2017-11-09,645.5303955078125,647.6225799150992,634.9269181959091,642.201938782845,120713
2017-11-10,646.9568481445312,647.5750132976767,637.161687541803,637.161687541803,114509
2017-11-13,651.8544921875,653.3285114269618,643.057856480514,647.1470917409716,274626
2017-11-14,652.3775024414062,656.1814528929597,642.8676263125228,642.8676263125228,208105
2017-11-15,652.7579345703125,654.2794915657846,643.9137031476342,643.9137031476342,439900
2017-11-16,644.5317993164062,652.3299086815325,637.1616459490847,649.0489900899258,164254
2017-11-17,651.9970092773438,655.2303900071843,643.1052993357886,647.6224899780732,212775
2017-11-20,655.6583251953125,658.0833316439371,646.9092288306188,649.5244443826721,189081
2017-11-21,664.7879028320312,673.2041783317256,650.9510441809673,650.9510441809673,337085
2017-11-22,661.7922973632812,666.6423109300375,656.1814472777829,661.8873729062855,68032
2017-11-23,666.6423950195312,673.2993090924795,652.3300413714294,659.985480946583,91465
2017-11-24,665.7863159179688,667.5932153593437,659.0343279829419,659.0343279829419,163475
2017-11-27,666.261962890625,668.5443566000472,658.6540612507952,658.6540612507952,66789
