Price,Close,High,Low,Open,Volume
Ticker,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS
Date,,,,,
2002-07-01,0.1289871633052826,0.12964637369670926,0.12525158536385542,0.12525158536385542,168220
2002-07-02,0.12788847088813782,0.12964637842691598,0.12700951056999732,0.12766872098547555,143040
2002-07-03,0.12700949609279633,0.13052532386710322,0.12591079909473157,0.13052532386710322,99480
2002-07-04,0.12525157630443573,0.12766870709317432,0.12327391907819456,0.1274489703119256,213060
2002-07-05,0.12415289133787155,0.12744898266867724,0.12327393103015617,0.1254713252506933,168870
2002-07-08,0.12854768335819244,0.13184378787827664,0.12569107865045728,0.12942664369038137,499050
2002-07-09,0.13557931780815125,0.14348994565178722,0.1307450568792623,0.1307450568792623,1771900
2002-07-10,0.13118456304073334,0.1384359693367785,0.1305253395238191,0.1384359693367785,474690
2002-07-11,0.18120455741882324,0.18812556976844363,0.179631602623605,0.18560883459565436,280630
2002-07-12,0.1802607923746109,0.18529424387365506,0.17963159921779295,0.18340670190540098,102220
2002-07-15,0.1780586838722229,0.184035917054224,0.17617114148609206,0.1799462450094578,119180
2002-07-16,0.17459817230701447,0.17837325677515922,0.17302521732010373,0.17774408228083594,120630
2002-07-17,0.17145226895809174,0.17711491463021545,0.17050848842903668,0.17522735357210537,125230
2002-07-18,0.1723959594964981,0.17554188704298224,0.1708230050988038,0.1733397396355529,66510
2002-07-19,0.17459817230701447,0.17585654004676357,0.17082306908776718,0.17302521732010373,74220
2002-07-22,0.16421662271022797,0.17208139576821574,0.1576101983406398,0.1579247855127397,158180
2002-07-23,0.1654750257730484,0.16673337473234429,0.16358746483190037,0.16641878749252031,81580
2002-07-24,0.16075612604618073,0.17365437034508743,0.15729562925302779,0.16547500917460772,677400
2002-07-25,0.1554080694913864,0.1651603943036506,0.15194757288495211,0.1651603943036506,298250
2002-07-26,0.15100380778312683,0.15414972689096632,0.14471198831854898,0.14471198831854898,125720
2002-07-29,0.14408276975154877,0.1510037713687011,0.14250981526472087,0.1481724495421916,162260
2002-07-30,0.14439736306667328,0.14785786871084017,0.14219522481593957,0.14785786871084017,85290
2002-07-31,0.14785785973072052,0.14785785973072052,0.14188062903826196,0.1443973542967268,83830
2002-08-01,0.1500600427389145,0.1510038138212291,0.1478579039631465,0.1478579039631465,68260
2002-08-02,0.14659956097602844,0.15006006802844704,0.14534120244605556,0.14817251617015895,43010
2002-08-05,0.1475433111190796,0.1503746242583983,0.14565575965064986,0.1481724855663389,70220
2002-08-06,0.1500600427389145,0.1506892265856412,0.14817249119873438,0.14880167504546107,52970
2002-08-07,0.14880168437957764,0.15131841992435568,0.1478579132380616,0.14943086826577215,98000
2002-08-08,0.1475433111190796,0.1503746242583983,0.14628494347345977,0.1481724855663389,161210
2002-08-09,0.14722870290279388,0.14943084142109314,0.1462849319308227,0.14943084142109314,47420
2002-08-12,0.14691410958766937,0.14911624801428938,0.14628492584069946,0.14785788052034954,24690
2002-08-13,0.1481724977493286,0.14943086549841353,0.14659954275074816,0.14943086549841353,28310
2002-08-14,0.14974543452262878,0.15100379266422384,0.14691411229682808,0.14785788324691176,26580
2002-08-15,0.14974543452262878,0.14974543452262878,0.14974543452262878,0.14974543452262878,0
2002-08-16,0.14565572142601013,0.1503745847953805,0.1450265377683178,0.14817244668123136,54800
2002-08-19,0.14471201598644257,0.14785792632020686,0.1434536481027159,0.14628497115332473,167820
2002-08-20,0.14691410958766937,0.1494308351999996,0.14408278741407946,0.14502655834675962,454770
2002-08-21,0.14597031474113464,0.1478578657940487,0.14502654390245187,0.14502654390245187,44120
2002-08-22,0.14471201598644257,0.14754333903705136,0.14471201598644257,0.14565578721146138,67170
2002-08-23,0.14502659440040588,0.146599549471093,0.14471200713648918,0.14502659440040588,18940
2002-08-26,0.14691410958766937,0.14785788052034954,0.14502655834675962,0.14722869677337963,25370
2002-08-27,0.14376817643642426,0.14628491117193765,0.1431390021280944,0.14502654380418095,152550
2002-08-28,0.14345362782478333,0.14471199553063302,0.1431390405860964,0.14471199553063302,22500
2002-08-29,0.14156606793403625,0.1434536193817176,0.14156606793403625,0.14282443556582383,28100
