contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
SPY260417P00668000,2026-04-13 20:14:19+00:00,668.0,0.87,0.84,0.86,-1.34,-60.633484,2664.0,4190.0,0.213875048828125,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00669000,2026-04-13 20:14:13+00:00,669.0,0.95,0.91,0.93,-1.4300001,-60.08403,3013.0,13865.0,0.21009090698242186,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00670000,2026-04-13 20:14:57+00:00,670.0,1.0,0.99,1.01,-1.55,-60.784313,34533.0,49683.0,0.20655090332031245,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00671000,2026-04-13 20:14:48+00:00,671.0,1.09,1.08,1.1,-1.7199999,-61.20996,3396.0,3503.0,0.20313296874999998,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00672000,2026-04-13 20:12:44+00:00,672.0,1.21,1.18,1.19,-1.78,-59.531773,5756.0,5088.0,0.1992267578125,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00673000,2026-04-13 20:14:57+00:00,673.0,1.28,1.28,1.3,-2.04,-61.445786,4429.0,5538.0,0.1959308923339844,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00674000,2026-04-13 20:14:38+00:00,674.0,1.44,1.39,1.42,-2.05,-58.739254,6966.0,4709.0,0.1925129577636719,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00675000,2026-04-13 20:14:47+00:00,675.0,1.53,1.52,1.54,-2.24,-59.416447,34410.0,28715.0,0.188484677734375,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00676000,2026-04-13 20:14:57+00:00,676.0,1.68,1.66,1.69,-2.3700004,-58.518524,6527.0,5602.0,0.18531088134765622,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00677000,2026-04-13 20:14:51+00:00,677.0,1.83,1.82,1.84,-2.5700002,-58.409096,11961.0,8577.0,0.18140467041015623,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00678000,2026-04-13 20:14:56+00:00,678.0,2.0,1.99,2.01,-2.75,-57.894737,9408.0,4817.0,0.17774259765625,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00679000,2026-04-13 20:14:41+00:00,679.0,2.21,2.18,2.2,-2.88,-56.58153,10517.0,2566.0,0.17408052490234377,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00680000,2026-04-13 20:14:59+00:00,680.0,2.4,2.39,2.4,-3.12,-56.52174,29395.0,13826.0,0.17011327941894533,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00681000,2026-04-13 20:14:06+00:00,681.0,2.67,2.62,2.65,-3.27,-55.050503,5499.0,2299.0,0.16718362121582034,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00682000,2026-04-13 20:14:43+00:00,682.0,2.9,2.87,2.9,-3.73,-56.259426,11684.0,2068.0,0.16333844482421878,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00683000,2026-04-13 20:14:59+00:00,683.0,3.16,3.16,3.19,-3.7699997,-54.40115,8302.0,702.0,0.1599815447998047,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00684000,2026-04-13 20:14:49+00:00,684.0,3.49,3.47,3.5,-4.1099997,-54.07895,4724.0,451.0,0.15631947204589847,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00685000,2026-04-13 20:14:56+00:00,685.0,3.81,3.82,3.85,-4.2100005,-52.49377,7426.0,2001.0,0.152901537475586,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00686000,2026-04-13 20:14:49+00:00,686.0,4.24,4.21,4.24,-4.6800003,-52.46637,2624.0,1330.0,0.14972774108886722,False,REGULAR,USD,2026-04-17,SPY
SPY260417P00687000,2026-04-13 20:13:51+00:00,687.0,4.72,4.63,4.67,-4.48,-48.695652,2401.0,263.0,0.1466760137939453,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00688000,2026-04-13 20:14:47+00:00,688.0,5.1,5.09,5.18,-4.89,-48.94895,6467.0,378.0,0.1450280810546875,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00689000,2026-04-13 20:14:02+00:00,689.0,5.72,5.5,5.78,-5.18,-47.522938,1367.0,551.0,0.14527221923828126,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00690000,2026-04-13 20:14:35+00:00,690.0,6.16,6.1,6.29,-5.4300003,-46.85073,5093.0,4004.0,0.14075566284179689,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00691000,2026-04-13 20:12:34+00:00,691.0,6.82,6.62,6.92,-5.5099998,-44.687756,686.0,741.0,0.13916876464843753,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00692000,2026-04-13 20:10:04+00:00,692.0,7.38,7.39,7.56,-5.8499994,-44.217686,476.0,654.0,0.1364222100830078,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00693000,2026-04-13 20:14:08+00:00,693.0,8.16,7.88,8.32,-5.9400005,-42.127663,34.0,52.0,0.13709359008789065,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00694000,2026-04-13 20:04:51+00:00,694.0,9.03,8.58,9.04,-5.9000006,-39.517754,68.0,54.0,0.13446910461425782,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00695000,2026-04-13 20:13:41+00:00,695.0,9.63,9.34,9.78,-6.37,-39.8125,494.0,3192.0,0.13086806640624998,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00696000,2026-04-13 20:06:35+00:00,696.0,10.31,10.15,10.63,-5.0199995,-32.746246,45.0,8.0,0.1313563427734375,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00697000,2026-04-13 19:59:59+00:00,697.0,11.36,10.99,11.48,-6.750001,-37.272232,33.0,8.0,0.13037979003906247,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00698000,2026-04-13 19:54:11+00:00,698.0,12.57,11.87,12.36,-4.42,-26.015303,34.0,17.0,0.1297694445800781,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00699000,2026-04-13 19:56:15+00:00,699.0,13.02,12.78,13.27,-4.91,-27.384272,23.0,1.0,0.13013565185546871,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00700000,2026-04-13 20:14:43+00:00,700.0,13.95,13.68,14.2,-6.95,-33.25359,130.0,148.0,0.1307459973144531,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00701000,2026-04-13 19:45:35+00:00,701.0,16.97,13.67,16.21,-4.42,-20.663862,6.0,1.0,0.20911435424804684,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00702000,2026-04-13 19:46:14+00:00,702.0,18.04,15.07,17.18,-5.1799984,-22.308348,8.0,3.0,0.21631643066406248,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00703000,2026-04-10 15:26:01+00:00,703.0,21.37,15.61,18.15,0.0,0.0,4.0,2.0,0.22327436889648436,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00704000,2026-04-13 19:54:01+00:00,704.0,19.6,16.6,19.14,-54.590004,-73.58135,1.0,0.0,0.23133092895507812,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00705000,2026-04-13 19:59:28+00:00,705.0,19.02,17.58,20.13,-7.1499996,-27.321358,6.0,7.0,0.23926541992187497,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00706000,2026-04-13 20:00:32+00:00,706.0,20.11,18.58,21.12,-31.149998,-60.768627,7.0,0.0,0.24695577270507812,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00707000,2026-04-09 18:41:24+00:00,707.0,27.5,19.57,22.11,0.0,0.0,4.0,0.0,0.2546461254882813,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00708000,2026-04-13 19:58:58+00:00,708.0,22.01,20.44,23.26,-31.24,-58.666668,2.0,0.0,0.27246821289062495,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00709000,2026-04-13 15:15:51+00:00,709.0,28.94,21.43,24.26,-31.390001,-52.030502,2.0,0.0,0.28076891113281244,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00710000,2026-03-31 19:52:18+00:00,710.0,61.31,22.43,25.25,0.0,0.0,10.0,7.0,0.28833719482421866,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00711000,2026-03-18 19:39:11+00:00,711.0,50.0,23.43,26.25,0.0,0.0,3.0,0.0,0.29651582397460935,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00712000,2026-03-26 19:54:41+00:00,712.0,68.19,24.42,27.25,0.0,0.0,15.0,0.0,0.3045723840332031,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00713000,2026-03-31 19:52:43+00:00,713.0,62.78,25.42,28.25,0.0,0.0,16.0,0.0,0.31262894409179687,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00714000,2026-04-13 16:43:10+00:00,714.0,32.99,26.42,29.25,-37.170002,-52.978905,2.0,0.0,0.3205634350585937,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00715000,2026-03-30 15:01:20+00:00,715.0,77.05,27.42,30.25,0.0,0.0,2.0,0.0,0.3283758569335937,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00716000,2026-03-12 13:46:16+00:00,716.0,48.01,28.42,31.25,0.0,0.0,1.0,0.0,0.33618827880859375,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00717000,2026-04-08 14:14:59+00:00,717.0,42.09,29.42,32.25,0.0,0.0,,,0.34400070068359373,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00718000,2026-03-03 16:21:19+00:00,718.0,43.76,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00719000,2026-04-01 19:55:33+00:00,719.0,65.76,31.42,34.25,0.0,0.0,1.0,0.0,0.35938140625,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00720000,2026-04-13 18:56:08+00:00,720.0,36.62,32.42,35.25,-5.380001,-12.809526,1.0,2.0,0.36694968994140625,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00721000,2026-03-24 19:57:02+00:00,721.0,68.04,33.42,36.25,0.0,0.0,,0.0,0.3745179736328125,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00722000,2026-03-23 19:41:46+00:00,722.0,64.37,34.42,37.25,0.0,0.0,18.0,0.0,0.3820862573242187,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00723000,2026-02-11 16:38:47+00:00,723.0,32.83,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00724000,2026-03-26 19:54:40+00:00,724.0,80.13,36.42,39.25,0.0,0.0,1.0,0.0,0.3969786865234375,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00725000,2026-03-27 17:35:59+00:00,725.0,87.79,37.42,40.25,0.0,0.0,1.0,0.0,0.40430283203125,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00726000,2026-04-13 15:08:08+00:00,726.0,47.28,38.42,41.24,-22.599998,-32.341152,2.0,0.0,0.41089456298828125,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00727000,2026-04-13 16:09:09+00:00,727.0,48.44,39.42,42.24,-23.27,-32.450146,2.0,0.0,0.4182187084960937,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00729000,2026-04-02 19:54:16+00:00,729.0,75.3,41.42,44.24,0.0,0.0,15.0,0.0,0.432622861328125,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00730000,2026-04-13 17:36:10+00:00,730.0,47.7,42.42,45.24,-3.25,-6.378803,11.0,11.0,0.4398249377441406,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00731000,2026-04-01 19:40:25+00:00,731.0,74.72,43.42,46.24,0.0,0.0,60.0,0.0,0.44690494506835937,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00734000,2026-04-02 19:54:01+00:00,734.0,80.29,46.42,49.24,0.0,0.0,1.0,0.0,0.4681449670410156,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00735000,2026-04-08 18:22:55+00:00,735.0,59.74,47.42,50.24,0.0,0.0,2.0,5.0,0.47510290527343746,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00736000,2026-04-13 17:55:44+00:00,736.0,53.93,48.42,51.24,-36.699997,-40.494316,2.0,0.0,0.4821829125976563,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00739000,2026-04-01 20:09:20+00:00,739.0,83.84,51.42,54.24,0.0,0.0,1.0,0.0,0.5028125891113282,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00740000,2026-04-01 20:09:20+00:00,740.0,84.82,52.42,55.24,0.0,0.0,1.0,1.0,0.5096484582519532,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00741000,2026-03-23 19:57:03+00:00,741.0,84.89,53.42,56.24,0.0,0.0,1.0,0.0,0.5163622583007812,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00744000,2026-02-26 14:31:00+00:00,744.0,51.8,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00745000,2026-01-16 14:42:39+00:00,745.0,51.5,67.07,69.87,0.0,0.0,,0.0,1.0167895840454104,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00749000,2026-04-13 19:53:55+00:00,749.0,64.89,61.42,64.25,-4.590004,-6.606223,1.0,0.0,0.5709271423339843,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00750000,2026-04-13 19:53:55+00:00,750.0,65.87,62.42,65.25,-4.5899963,-6.5143294,1.0,1.0,0.5773968041992188,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00755000,2026-03-27 19:56:13+00:00,755.0,120.52,67.42,70.25,0.0,0.0,1.0,0.0,0.6099892517089844,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00760000,2026-03-12 13:54:59+00:00,760.0,92.0,72.42,75.25,0.0,0.0,1.0,0.0,0.6418492846679689,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00770000,2026-01-14 20:56:10+00:00,770.0,78.76,92.03,94.84,0.0,0.0,1.0,0.0,1.2338905493164063,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00775000,2026-03-02 16:54:41+00:00,775.0,88.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00780000,2026-02-13 20:50:28+00:00,780.0,97.37,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00800000,2026-03-26 19:51:21+00:00,800.0,154.4,112.42,115.25,0.0,0.0,5.0,0.0,0.8801281518554687,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00805000,2026-04-02 14:33:36+00:00,805.0,153.0,117.42,120.25,0.0,0.0,2.0,0.0,0.9079599047851561,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00810000,2026-01-29 16:20:40+00:00,810.0,121.76,131.97,134.76,0.0,0.0,,0.0,1.5415061987304686,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00815000,2026-03-23 19:23:19+00:00,815.0,157.31,127.42,130.25,0.0,0.0,2.0,0.0,0.96289099609375,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00820000,2026-04-13 19:55:16+00:00,820.0,134.64,132.42,135.25,-6.1600037,-4.3750024,2.0,1.0,0.9897461962890625,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00825000,2026-04-13 19:55:16+00:00,825.0,139.66,137.42,140.25,7.419998,5.6110086,1.0,0.0,1.0166064794921876,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00950000,2026-04-06 19:53:49+00:00,950.0,292.91,262.42,265.25,0.0,0.0,3.0,0.0,1.6035176074218749,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00955000,2026-04-06 19:53:49+00:00,955.0,297.89,267.42,270.25,0.0,0.0,3.0,0.0,1.6245135961914063,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00990000,2026-03-18 13:55:44+00:00,990.0,322.61,302.42,305.25,0.0,0.0,,0.0,1.7666027294921873,True,REGULAR,USD,2026-04-17,SPY
SPY260417P00995000,2026-03-17 16:10:14+00:00,995.0,325.36,307.42,310.25,0.0,0.0,,0.0,1.7863780212402345,True,REGULAR,USD,2026-04-17,SPY
SPY260417P01000000,2026-03-30 15:12:00+00:00,1000.0,363.03,312.42,315.25,0.0,0.0,5.0,0.0,1.8059091735839843,True,REGULAR,USD,2026-04-17,SPY
SPY260420P00500000,2026-04-13 18:27:08+00:00,500.0,0.01,0.0,0.01,-0.01,-50.0,528.0,526.0,0.6718782812500002,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00505000,2026-04-10 19:58:46+00:00,505.0,0.02,0.0,0.01,0.0,0.0,,216.0,0.6562534375000001,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00510000,2026-04-07 19:57:18+00:00,510.0,0.3,0.0,0.01,0.0,0.0,,112.0,0.64062859375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00515000,2026-04-13 14:31:55+00:00,515.0,0.02,0.0,0.01,-0.02,-50.0,12.0,224.0,0.6093789062500001,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00520000,2026-04-09 14:00:32+00:00,520.0,0.05,0.01,0.02,0.0,0.0,,29.0,0.648441015625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00525000,2026-04-08 18:32:08+00:00,525.0,0.11,0.01,0.02,0.0,0.0,,264.0,0.6250037500000001,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00530000,2026-04-08 15:05:54+00:00,530.0,0.12,0.01,0.02,0.0,0.0,,5.0,0.6093789062500001,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00535000,2026-04-13 14:02:53+00:00,535.0,0.03,0.01,0.02,-0.089999996,-75.0,1.0,31.0,0.585941640625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00540000,2026-04-13 19:15:51+00:00,540.0,0.03,0.01,0.02,-0.020000001,-40.000004,24.0,373.0,0.5664105859375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00545000,2026-04-10 18:21:23+00:00,545.0,0.05,0.01,0.02,0.0,0.0,,399.0,0.5468795312500001,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00550000,2026-04-13 20:06:04+00:00,550.0,0.01,0.01,0.02,-0.060000002,-85.71429,25.0,266.0,0.523442265625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00555000,2026-04-13 14:58:11+00:00,555.0,0.04,0.02,0.03,-0.010000002,-20.000002,1.0,266.0,0.5273484765625001,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00560000,2026-04-13 18:49:15+00:00,560.0,0.02,0.02,0.03,-0.04,-66.66667,12.0,109.0,0.507817421875,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00565000,2026-04-13 14:03:50+00:00,565.0,0.05,0.02,0.03,-0.02,-28.571428,16.0,97.0,0.49609878906250005,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00570000,2026-04-13 19:38:33+00:00,570.0,0.03,0.02,0.03,-0.03,-50.0,111.0,620.0,0.476567734375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00575000,2026-04-13 18:38:38+00:00,575.0,0.04,0.03,0.04,-0.02,-33.333336,146.0,1022.0,0.4687553125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00580000,2026-04-13 18:06:08+00:00,580.0,0.05,0.03,0.04,-0.029999997,-37.499996,102.0,113.0,0.44727115234375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00585000,2026-04-13 19:32:59+00:00,585.0,0.04,0.03,0.04,-0.04,-50.0,182.0,217.0,0.42578699218750005,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00590000,2026-04-13 19:03:54+00:00,590.0,0.06,0.04,0.05,-0.05,-45.454544,40.0,730.0,0.41602146484374997,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00595000,2026-04-13 19:32:59+00:00,595.0,0.06,0.04,0.05,-0.040000003,-40.000004,100.0,219.0,0.39453730468750003,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00600000,2026-04-13 18:59:24+00:00,600.0,0.07,0.05,0.06,-0.04,-36.363636,66.0,540.0,0.38086556640624997,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00601000,2026-04-10 19:51:32+00:00,601.0,0.11,0.05,0.06,0.0,0.0,,492.0,0.37695935546875,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00602000,2026-04-13 17:50:53+00:00,602.0,0.09,0.05,0.06,-0.049999997,-35.714283,1.0,309.0,0.37305314453125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00603000,2026-04-13 16:54:36+00:00,603.0,0.09,0.05,0.06,-0.06999999,-43.749996,28.0,280.0,0.36914693359375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00604000,2026-04-13 20:03:43+00:00,604.0,0.06,0.06,0.07,-0.06,-50.0,41.0,135.0,0.3711000390625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00605000,2026-04-13 19:57:34+00:00,605.0,0.06,0.06,0.07,-0.06,-50.0,20.0,318.0,0.366217275390625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00606000,2026-04-08 17:21:01+00:00,606.0,0.37,0.06,0.07,0.0,0.0,,57.0,0.362311064453125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00607000,2026-04-13 16:40:47+00:00,607.0,0.09,0.06,0.07,-0.029999994,-24.999994,74.0,132.0,0.35742830078125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00608000,2026-04-13 17:02:28+00:00,608.0,0.1,0.06,0.07,-0.029999994,-23.076918,4.0,159.0,0.35352208984374994,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00609000,2026-04-13 16:56:57+00:00,609.0,0.1,0.06,0.07,-0.12,-54.545456,555.0,129.0,0.34961587890624996,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00610000,2026-04-13 19:06:36+00:00,610.0,0.09,0.07,0.08,-0.03999999,-30.769224,659.0,1521.0,0.3505924316406249,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00611000,2026-04-13 20:01:32+00:00,611.0,0.07,0.07,0.08,-0.16,-69.56522,51.0,385.0,0.34570966796874997,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00612000,2026-04-10 15:59:53+00:00,612.0,0.21,0.07,0.08,0.0,0.0,,160.0,0.34180345703125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00613000,2026-04-13 20:12:25+00:00,613.0,0.08,0.07,0.08,-0.120000005,-60.0,13.0,214.0,0.33789724609375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00614000,2026-04-13 15:42:41+00:00,614.0,0.12,0.08,0.09,-0.04,-25.0,1.0,71.0,0.33789724609375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00615000,2026-04-13 19:57:34+00:00,615.0,0.08,0.08,0.09,-0.08,-50.0,33.0,748.0,0.33399103515625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00616000,2026-04-13 19:04:10+00:00,616.0,0.1,0.08,0.09,-0.15,-60.000004,6.0,708.0,0.32910827148437494,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00617000,2026-04-13 18:05:49+00:00,617.0,0.12,0.08,0.09,-0.1,-45.454544,124.0,285.0,0.32520206054687495,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00618000,2026-04-10 19:42:30+00:00,618.0,0.2,0.09,0.1,0.0,0.0,,273.0,0.32520206054687495,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00619000,2026-04-13 18:05:39+00:00,619.0,0.13,0.09,0.1,-0.08,-38.095238,71.0,605.0,0.32031929687499994,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00620000,2026-04-13 19:57:52+00:00,620.0,0.09,0.09,0.1,-0.09,-49.999996,25.0,873.0,0.31592480957031244,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00621000,2026-04-13 14:49:57+00:00,621.0,0.14,0.09,0.1,-0.06999999,-33.33333,11.0,337.0,0.31153032226562494,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00622000,2026-04-13 20:03:27+00:00,622.0,0.1,0.1,0.11,-0.080000006,-44.444447,10.0,341.0,0.3110420458984374,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00623000,2026-04-13 17:14:55+00:00,623.0,0.15,0.1,0.11,-0.08,-34.782608,20.0,357.0,0.30664755859375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00624000,2026-04-13 19:37:26+00:00,624.0,0.11,0.1,0.11,-0.099999994,-47.619045,187.0,758.0,0.301764794921875,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00625000,2026-04-13 19:57:52+00:00,625.0,0.11,0.11,0.12,-0.11,-50.0,254.0,668.0,0.3007882421875,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00626000,2026-04-13 18:54:28+00:00,626.0,0.15,0.11,0.12,-0.37999997,-71.69811,121.0,171.0,0.29688203124999996,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00627000,2026-04-13 20:05:35+00:00,627.0,0.13,0.12,0.13,-0.13,-50.0,90.0,180.0,0.2954172021484375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00628000,2026-04-13 19:29:13+00:00,628.0,0.13,0.12,0.13,-0.19,-59.375,130.0,408.0,0.2910227148437499,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00629000,2026-04-13 17:13:05+00:00,629.0,0.2,0.13,0.14,-0.08999999,-31.034481,34.0,473.0,0.2890696093749999,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00630000,2026-04-13 20:13:45+00:00,630.0,0.15,0.13,0.14,-0.120000005,-44.444443,372.0,1006.0,0.2846751220703124,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00631000,2026-04-13 20:11:46+00:00,631.0,0.14,0.14,0.15,-0.17,-54.83871,352.0,412.0,0.2827220166015625,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00632000,2026-04-13 15:20:33+00:00,632.0,0.24,0.14,0.15,-0.22000001,-47.82609,79.0,99.0,0.278327529296875,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00633000,2026-04-13 18:58:51+00:00,633.0,0.19,0.15,0.16,-0.15,-44.11765,175.0,118.0,0.2758861474609374,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00634000,2026-04-13 19:33:53+00:00,634.0,0.18,0.16,0.17,-0.18,-49.999996,27.0,367.0,0.2739330419921875,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00635000,2026-04-13 19:43:16+00:00,635.0,0.18,0.16,0.17,-0.20999998,-53.84615,107.0,3843.0,0.2690502783203125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00636000,2026-04-13 19:21:01+00:00,636.0,0.21,0.17,0.18,-0.16000001,-43.243248,50.0,188.0,0.266608896484375,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00637000,2026-04-13 20:14:01+00:00,637.0,0.18,0.18,0.19,-0.20999998,-53.84615,81.0,233.0,0.26416751464843746,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00638000,2026-04-13 17:47:09+00:00,638.0,0.28,0.19,0.2,-0.099999994,-26.315786,118.0,259.0,0.2617261328125,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00639000,2026-04-13 19:25:58+00:00,639.0,0.23,0.2,0.21,-0.24,-51.06383,145.0,301.0,0.25879647460937505,False,REGULAR,USD,2026-04-20,SPY
SPY260420P00640000,2026-04-13 20:11:02+00:00,640.0,0.22,0.21,0.22,-0.24000001,-52.173912,825.0,1013.0,0.25586681640625003,False,REGULAR,USD,2026-04-20,SPY
