contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
SPY260417C00637000,2026-04-13 18:32:04+00:00,637.0,45.99,49.41,49.83,3.3400002,7.831184,2.0,1380.0,0.445318046875,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00638000,2026-04-13 19:38:22+00:00,638.0,46.65,48.44,48.86,5.0,12.004802,17.0,3738.0,0.44165597412109375,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00639000,2026-04-13 19:31:38+00:00,639.0,45.38,47.45,47.86,4.040001,9.772619,32.0,1477.0,0.43408769042968753,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00640000,2026-04-13 20:00:35+00:00,640.0,46.3,46.46,46.87,6.779999,17.155867,59.0,2785.0,0.42774009765625004,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00641000,2026-04-13 19:38:31+00:00,641.0,43.76,45.46,45.87,4.9799995,12.84167,6.0,1289.0,0.42017181396484377,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00642000,2026-04-13 16:41:53+00:00,642.0,39.75,44.47,44.89,1.1300011,2.925948,162.0,1928.0,0.41480077392578124,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00643000,2026-04-13 19:38:22+00:00,643.0,41.71,43.48,43.89,3.4199982,8.931831,17.0,995.0,0.407232490234375,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00644000,2026-04-13 19:23:41+00:00,644.0,40.24,42.49,42.9,2.550003,6.7657285,28.0,586.0,0.40064075927734377,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00645000,2026-04-13 19:11:07+00:00,645.0,38.76,41.47,41.89,3.6499977,10.395891,29.0,3187.0,0.3918517846679687,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00646000,2026-04-13 19:58:02+00:00,646.0,40.61,40.48,40.9,6.5699997,19.300821,7.0,770.0,0.3852600537109374,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00647000,2026-04-13 19:48:20+00:00,647.0,37.54,39.51,39.93,4.049999,12.09316,47.0,896.0,0.38086556640624997,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00648000,2026-04-13 18:42:03+00:00,648.0,35.25,38.52,38.94,3.0200005,9.370154,47.0,754.0,0.37402969726562496,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00649000,2026-04-13 17:52:19+00:00,649.0,33.81,37.54,37.96,2.210001,6.993674,16.0,1213.0,0.36817038085937503,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00650000,2026-04-13 20:02:40+00:00,650.0,36.53,36.66,36.83,6.489998,21.604519,98.0,13823.0,0.3469303588867187,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00651000,2026-04-13 19:51:56+00:00,651.0,34.84,35.55,35.96,5.1100006,17.188028,44.0,1954.0,0.352545537109375,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00652000,2026-04-13 19:56:18+00:00,652.0,34.68,34.56,34.98,5.9300003,20.626087,49.0,1948.0,0.34656415161132803,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00653000,2026-04-13 16:56:02+00:00,653.0,29.78,33.6,34.01,2.3400002,8.527698,32.0,2205.0,0.3413151806640625,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00654000,2026-04-13 19:23:24+00:00,654.0,30.42,32.62,33.03,3.9300003,14.835789,67.0,2566.0,0.33521172607421873,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00655000,2026-04-13 20:00:08+00:00,655.0,31.68,31.74,31.93,6.3099995,24.871893,253.0,8344.0,0.3178779150390625,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00656000,2026-04-13 19:56:47+00:00,656.0,30.92,30.77,30.95,6.41,26.15259,64.0,5287.0,0.3117744604492187,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00657000,2026-04-13 19:43:44+00:00,657.0,27.85,29.69,30.1,4.2700005,18.10857,66.0,2165.0,0.31690136230468746,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00658000,2026-04-13 19:36:08+00:00,658.0,27.12,28.71,29.13,4.5600014,20.212772,3829.0,4236.0,0.3110420458984374,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00659000,2026-04-13 19:50:02+00:00,659.0,26.5,27.74,28.16,4.549999,20.728926,58.0,3896.0,0.3050606604003906,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00660000,2026-04-13 19:58:36+00:00,660.0,26.78,26.88,27.05,6.050001,29.184763,689.0,8382.0,0.28784891845703114,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00661000,2026-04-13 19:23:58+00:00,661.0,23.26,25.79,26.2,3.3500004,16.825718,262.0,4437.0,0.2912668530273437,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00662000,2026-04-13 19:58:40+00:00,662.0,24.95,24.85,25.26,5.6400013,29.207672,123.0,2222.0,0.2869944348144531,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00663000,2026-04-13 20:00:50+00:00,663.0,23.8,23.89,24.3,5.6099987,30.841114,408.0,4009.0,0.28113511840820304,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00664000,2026-04-13 20:02:51+00:00,664.0,22.86,22.91,23.33,5.5300007,31.909986,68.0,2063.0,0.274421318359375,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00665000,2026-04-13 20:14:18+00:00,665.0,22.15,22.09,22.26,5.6099987,33.917767,966.0,7293.0,0.2608716491699219,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00666000,2026-04-13 20:12:48+00:00,666.0,20.97,21.15,21.32,5.1799994,32.80557,347.0,6262.0,0.2559888854980469,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00667000,2026-04-13 20:13:44+00:00,667.0,20.26,20.08,20.5,5.66,38.767124,1625.0,2649.0,0.25830819824218754,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00668000,2026-04-13 19:59:10+00:00,668.0,19.35,19.15,19.56,5.58,40.522873,75.0,3834.0,0.2525709509277344,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00669000,2026-04-13 20:08:31+00:00,669.0,18.42,18.35,18.52,5.0600004,37.874256,3122.0,5217.0,0.24085231811523436,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00670000,2026-04-13 20:14:36+00:00,670.0,17.59,17.43,17.6,5.1900005,41.854843,3329.0,22599.0,0.23584748535156247,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00671000,2026-04-13 20:04:44+00:00,671.0,16.53,16.39,16.81,5.1500006,45.254837,929.0,3975.0,0.23749541809082028,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00672000,2026-04-13 20:06:04+00:00,672.0,16.03,15.49,15.81,5.160001,47.470108,1064.0,2844.0,0.22754678710937498,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00673000,2026-04-13 20:14:34+00:00,673.0,14.76,14.72,14.9,4.55,44.564156,288.0,4672.0,0.2219316088867187,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00674000,2026-04-13 20:11:30+00:00,674.0,14.02,13.84,14.01,4.870001,53.224056,157.0,7430.0,0.21686574157714844,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00675000,2026-04-13 20:14:36+00:00,675.0,13.17,12.97,13.14,4.4800005,51.55352,6903.0,19468.0,0.2122881506347656,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00676000,2026-04-13 20:13:55+00:00,676.0,12.11,12.11,12.28,4.12,51.564457,924.0,8174.0,0.20764952514648435,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00677000,2026-04-13 20:08:45+00:00,677.0,11.36,11.27,11.43,4.12,56.90608,5751.0,10299.0,0.20288883056640622,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00678000,2026-04-13 20:14:10+00:00,678.0,10.51,10.44,10.61,3.9100003,59.242428,3245.0,7177.0,0.19873848144531248,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00679000,2026-04-13 20:11:42+00:00,679.0,9.77,9.63,9.79,3.7900004,63.37793,5055.0,14721.0,0.1939777868652344,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00680000,2026-04-13 20:14:43+00:00,680.0,8.88,8.84,9.01,3.5100002,65.36314,20991.0,25029.0,0.1900715759277344,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00681000,2026-04-13 20:14:30+00:00,681.0,8.18,8.09,8.24,3.4,71.12971,9754.0,7988.0,0.18579915771484373,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00682000,2026-04-13 20:09:45+00:00,682.0,7.49,7.35,7.5,3.25,76.65095,7913.0,7206.0,0.1818319122314453,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00683000,2026-04-13 20:14:41+00:00,683.0,6.72,6.59,6.8,2.9599998,78.7234,6303.0,4892.0,0.17841397766113282,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00684000,2026-04-13 20:14:44+00:00,684.0,6.12,5.94,6.1,2.85,87.15596,8670.0,5740.0,0.17401949035644532,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00685000,2026-04-13 20:14:53+00:00,685.0,5.36,5.33,5.45,2.5000002,87.4126,26681.0,26901.0,0.17041845214843754,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00686000,2026-04-13 20:14:20+00:00,686.0,4.74,4.72,4.76,2.2999997,94.26228,16848.0,8827.0,0.1643760321044922,True,REGULAR,USD,2026-04-17,SPY
SPY260417C00687000,2026-04-13 20:14:49+00:00,687.0,4.17,4.15,4.18,2.0800002,99.521545,7044.0,6321.0,0.1609580975341797,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00688000,2026-04-13 20:13:14+00:00,688.0,3.64,3.61,3.65,1.9200001,111.62791,13841.0,7678.0,0.15808947387695313,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00689000,2026-04-13 20:14:36+00:00,689.0,3.15,3.12,3.15,1.6500001,110.00001,8921.0,6231.0,0.15497671203613284,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00690000,2026-04-13 20:14:53+00:00,690.0,2.69,2.67,2.7,1.45,116.935486,32542.0,24926.0,0.15229119201660157,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00691000,2026-04-13 20:14:43+00:00,691.0,2.27,2.25,2.28,1.25,122.54902,17894.0,4099.0,0.14930049926757813,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00692000,2026-04-13 20:14:23+00:00,692.0,1.91,1.89,1.91,1.0699999,127.380936,6698.0,5960.0,0.14661497924804687,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00693000,2026-04-13 20:13:33+00:00,693.0,1.55,1.56,1.58,0.86999995,127.94116,5759.0,6796.0,0.14405152832031248,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00694000,2026-04-13 20:14:53+00:00,694.0,1.3,1.27,1.3,0.74999994,136.36362,2892.0,6267.0,0.14203738830566404,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00695000,2026-04-13 20:14:33+00:00,695.0,1.05,1.03,1.04,0.60999995,138.63635,13459.0,19286.0,0.13916876464843753,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00696000,2026-04-13 20:14:46+00:00,696.0,0.84,0.83,0.85,0.51,154.54546,4411.0,8466.0,0.13831428100585938,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00697000,2026-04-13 20:14:50+00:00,697.0,0.66,0.66,0.68,0.38000003,135.7143,4745.0,6102.0,0.1368494519042969,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00698000,2026-04-13 20:14:58+00:00,698.0,0.54,0.52,0.54,0.33000004,157.1429,4765.0,6066.0,0.13575083007812502,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00699000,2026-04-13 20:14:58+00:00,699.0,0.43,0.41,0.43,0.26,152.94116,3778.0,6472.0,0.13501841552734378,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00700000,2026-04-13 20:14:57+00:00,700.0,0.34,0.33,0.34,0.2,142.85715,8627.0,42182.0,0.13453013916015627,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00701000,2026-04-13 20:14:56+00:00,701.0,0.27,0.26,0.27,0.16000001,145.45456,816.0,13647.0,0.13453013916015627,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00702000,2026-04-13 20:14:48+00:00,702.0,0.22,0.21,0.22,0.14,175.0,3113.0,2505.0,0.1355066918945313,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00703000,2026-04-13 20:14:34+00:00,703.0,0.18,0.17,0.18,0.120000005,199.99998,2701.0,3106.0,0.13648324462890626,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00704000,2026-04-13 20:11:42+00:00,704.0,0.13,0.14,0.15,0.08,160.00002,2648.0,3262.0,0.1381922119140625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00705000,2026-04-13 20:13:38+00:00,705.0,0.12,0.11,0.12,0.06999999,139.99997,1155.0,10518.0,0.13868048828125001,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00706000,2026-04-13 20:13:43+00:00,706.0,0.1,0.1,0.11,0.060000002,150.0,423.0,3181.0,0.14258669921875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00707000,2026-04-13 20:13:13+00:00,707.0,0.09,0.08,0.09,0.060000002,199.99998,440.0,3209.0,0.143563251953125,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00708000,2026-04-13 20:14:48+00:00,708.0,0.07,0.07,0.08,0.04,133.33333,160.0,4350.0,0.14649291015625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00709000,2026-04-13 20:14:09+00:00,709.0,0.06,0.06,0.07,0.03,100.0,118.0,5081.0,0.149422568359375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00710000,2026-04-13 20:14:35+00:00,710.0,0.06,0.05,0.06,0.03,100.0,748.0,20668.0,0.15137567382812503,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00711000,2026-04-13 20:14:22+00:00,711.0,0.04,0.04,0.05,0.02,100.0,203.0,4417.0,0.15235222656250003,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00712000,2026-04-13 20:10:52+00:00,712.0,0.03,0.04,0.05,0.01,50.0,762.0,3438.0,0.15821154296875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00713000,2026-04-13 19:36:41+00:00,713.0,0.03,0.03,0.04,0.01,50.0,124.0,4897.0,0.15821154296875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00714000,2026-04-13 17:53:41+00:00,714.0,0.03,0.03,0.04,0.01,50.0,64.0,4584.0,0.16309430664062502,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00715000,2026-04-13 20:01:21+00:00,715.0,0.03,0.03,0.04,0.02,200.0,125.0,16077.0,0.16797707031250003,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00716000,2026-04-13 20:06:16+00:00,716.0,0.02,0.02,0.03,-0.02,-50.0,92.0,2451.0,0.16700051757812504,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00717000,2026-04-13 19:08:35+00:00,717.0,0.02,0.02,0.03,-0.01,-33.333336,2.0,1555.0,0.17188328125000002,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00718000,2026-04-13 20:10:05+00:00,718.0,0.03,0.02,0.03,-0.03,-50.0,44.0,2624.0,0.176766044921875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00719000,2026-04-13 20:14:01+00:00,719.0,0.02,0.02,0.03,-0.02,-50.0,70.0,4157.0,0.18164880859375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00720000,2026-04-13 19:41:40+00:00,720.0,0.02,0.01,0.02,0.0,0.0,89.0,11004.0,0.17774259765625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00721000,2026-04-13 19:06:04+00:00,721.0,0.01,0.01,0.02,-0.01,-50.0,13.0,3127.0,0.18360191406249998,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00722000,2026-04-13 19:33:48+00:00,722.0,0.01,0.01,0.02,-0.02,-66.66667,23.0,1687.0,0.187508125,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00723000,2026-04-13 17:06:33+00:00,723.0,0.03,0.01,0.02,0.01,50.0,380.0,1439.0,0.1914143359375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00724000,2026-04-13 16:24:55+00:00,724.0,0.02,0.01,0.02,-0.01,-33.333336,418.0,1716.0,0.195320546875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00725000,2026-04-13 20:07:47+00:00,725.0,0.02,0.01,0.02,0.01,100.0,738.0,8686.0,0.20117986328124998,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00726000,2026-04-10 16:02:38+00:00,726.0,0.03,0.01,0.02,0.0,0.0,1191.0,2697.0,0.20508607421874997,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00727000,2026-04-13 18:18:38+00:00,727.0,0.02,0.01,0.02,-0.01,-33.333336,3.0,2399.0,0.20899228515624996,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00728000,2026-04-13 19:27:38+00:00,728.0,0.01,0.01,0.02,-0.04,-80.00001,6.0,2866.0,0.2148516015625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00729000,2026-04-13 19:39:31+00:00,729.0,0.01,0.01,0.02,-0.04,-80.00001,2.0,2052.0,0.21875781249999998,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00730000,2026-04-13 18:34:03+00:00,730.0,0.02,0.01,0.02,0.0,0.0,24.0,8295.0,0.22266402343749997,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00731000,2026-04-13 19:39:02+00:00,731.0,0.01,0.01,0.02,0.0,0.0,1.0,2023.0,0.22657023437499998,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00732000,2026-04-09 18:42:50+00:00,732.0,0.02,0.01,0.02,0.0,0.0,200.0,1323.0,0.2304764453125,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00733000,2026-04-10 17:42:43+00:00,733.0,0.02,0.01,0.02,0.0,0.0,1500.0,2060.0,0.23633576171874998,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00734000,2026-04-13 17:01:00+00:00,734.0,0.02,0.01,0.02,-0.02,-50.0,3.0,1353.0,0.24024197265624997,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00735000,2026-04-13 19:20:03+00:00,735.0,0.01,0.01,0.02,-0.01,-50.0,267.0,3516.0,0.24414818359375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00736000,2026-04-08 17:27:56+00:00,736.0,0.03,0.01,0.02,0.0,0.0,24.0,1124.0,0.2500075,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00737000,2026-04-10 14:57:48+00:00,737.0,0.01,0.01,0.02,0.0,0.0,63.0,2004.0,0.25391371093750004,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00738000,2026-04-10 16:01:43+00:00,738.0,0.02,0.01,0.02,0.0,0.0,5.0,6181.0,0.257819921875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00739000,2026-04-10 13:55:29+00:00,739.0,0.02,0.01,0.02,0.0,0.0,10.0,1585.0,0.2617261328125,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00740000,2026-04-13 18:37:15+00:00,740.0,0.01,0.01,0.02,0.0,0.0,3.0,4651.0,0.26563234375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00741000,2026-04-13 20:04:54+00:00,741.0,0.01,0.01,0.02,0.0,0.0,180.0,601.0,0.2695385546875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00742000,2026-04-13 17:00:35+00:00,742.0,0.02,0.01,0.02,0.01,100.0,2.0,1059.0,0.273444765625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00743000,2026-04-13 13:57:47+00:00,743.0,0.01,0.01,0.02,-0.01,-50.0,20.0,5926.0,0.27735097656249996,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00744000,2026-04-02 19:25:30+00:00,744.0,0.01,0.0,0.02,0.0,0.0,795.0,1115.0,0.28321029296874994,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00745000,2026-04-13 19:54:49+00:00,745.0,0.01,0.0,0.01,-0.01,-50.0,188.0,1385.0,0.2695385546875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00746000,2026-04-09 19:07:26+00:00,746.0,0.02,0.0,0.01,0.0,0.0,4.0,1145.0,0.273444765625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00747000,2026-04-09 18:25:46+00:00,747.0,0.02,0.0,0.01,0.0,0.0,129.0,852.0,0.27735097656249996,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00748000,2026-04-09 19:47:56+00:00,748.0,0.01,0.0,0.01,0.0,0.0,148.0,1820.0,0.28125718749999995,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00749000,2026-04-09 14:56:03+00:00,749.0,0.02,0.0,0.01,0.0,0.0,20.0,2172.0,0.28516339843749994,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00750000,2026-04-13 19:32:37+00:00,750.0,0.01,0.0,0.01,0.0,0.0,4.0,5359.0,0.2890696093749999,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00755000,2026-04-13 19:13:07+00:00,755.0,0.01,0.0,0.01,0.0,0.0,131.0,2540.0,0.3086006640625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00760000,2026-04-13 19:13:20+00:00,760.0,0.01,0.0,0.01,0.0,0.0,331.0,5352.0,0.32813171874999997,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00765000,2026-04-13 17:28:43+00:00,765.0,0.01,0.0,0.01,0.0,0.0,11.0,7887.0,0.3437565625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00770000,2026-04-13 17:45:06+00:00,770.0,0.01,0.0,0.01,0.0,0.0,20.0,7739.0,0.367193828125,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00775000,2026-04-10 13:40:40+00:00,775.0,0.01,0.0,0.01,0.0,0.0,2.0,3451.0,0.38281867187499996,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00780000,2026-04-10 14:14:51+00:00,780.0,0.01,0.0,0.01,0.0,0.0,10.0,3382.0,0.4023497265625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00785000,2026-04-08 18:44:25+00:00,785.0,0.01,0.0,0.01,0.0,0.0,98.0,3375.0,0.42188078125,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00790000,2026-04-08 20:01:20+00:00,790.0,0.01,0.0,0.01,0.0,0.0,80.0,8373.0,0.437505625,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00795000,2026-04-09 13:48:55+00:00,795.0,0.01,0.0,0.01,0.0,0.0,2.0,6233.0,0.45313046875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00800000,2026-04-08 18:59:52+00:00,800.0,0.01,0.0,0.01,0.0,0.0,563.0,3228.0,0.476567734375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00805000,2026-04-10 19:49:10+00:00,805.0,0.01,0.0,0.01,0.0,0.0,6.0,4884.0,0.49219257812500006,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00810000,2026-04-06 19:18:38+00:00,810.0,0.01,0.0,0.01,0.0,0.0,5.0,1197.0,0.507817421875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00815000,2026-03-20 19:40:37+00:00,815.0,0.01,0.0,0.01,0.0,0.0,418.0,4499.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00820000,2026-04-13 17:40:15+00:00,820.0,0.01,0.0,0.01,0.0,0.0,150.0,1274.0,0.51562984375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00825000,2026-03-20 19:39:17+00:00,825.0,0.01,0.0,0.01,0.0,0.0,141.0,1357.0,0.5312546875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00830000,2026-04-10 14:14:51+00:00,830.0,0.01,0.0,0.01,0.0,0.0,10.0,3018.0,0.5468795312500001,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00835000,2026-03-19 15:00:36+00:00,835.0,0.01,0.0,0.01,0.0,0.0,82.0,781.0,0.5625043750000001,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00840000,2026-03-26 18:54:05+00:00,840.0,0.01,0.0,0.01,0.0,0.0,5.0,13789.0,0.57812921875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00845000,2026-02-23 19:02:06+00:00,845.0,0.01,0.0,0.0,0.0,0.0,14.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00850000,2026-03-12 19:43:28+00:00,850.0,0.01,0.0,0.01,0.0,0.0,2.0,140.0,0.6093789062500001,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00855000,2026-03-19 14:56:45+00:00,855.0,0.01,0.0,0.01,0.0,0.0,32.0,641.0,0.6250037500000001,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00860000,2026-03-13 13:43:46+00:00,860.0,0.01,0.0,0.01,0.0,0.0,5.0,30.0,0.64062859375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00865000,2026-03-16 14:29:30+00:00,865.0,0.01,0.0,0.01,0.0,0.0,661.0,691.0,0.6562534375000001,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00870000,2026-02-18 20:43:19+00:00,870.0,0.02,0.0,0.0,0.0,0.0,180.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00875000,2026-03-02 18:40:58+00:00,875.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00880000,2026-03-02 18:28:07+00:00,880.0,0.01,0.0,0.0,0.0,0.0,8.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00885000,2026-03-02 20:30:26+00:00,885.0,0.01,0.0,0.0,0.0,0.0,4.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00890000,2026-02-17 16:14:26+00:00,890.0,0.02,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00895000,2026-02-04 20:53:28+00:00,895.0,0.02,0.0,0.02,0.0,0.0,4.0,485.0,0.7812521875,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00900000,2026-02-27 16:17:11+00:00,900.0,0.01,0.0,0.0,0.0,0.0,3.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00915000,2026-02-25 15:24:27+00:00,915.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00925000,2026-02-26 20:52:55+00:00,925.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00930000,2026-02-27 14:30:00+00:00,930.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00935000,2026-02-25 21:14:33+00:00,935.0,0.02,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00945000,2026-02-25 15:55:15+00:00,945.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00950000,2026-03-09 19:43:49+00:00,950.0,0.01,0.0,0.01,0.0,0.0,40.0,293.0,0.9062509375,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00955000,2026-02-24 15:34:36+00:00,955.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2026-04-17,SPY
SPY260417C00985000,2026-03-17 20:12:44+00:00,985.0,0.01,0.0,0.01,0.0,0.0,3.0,15.0,0.98437515625,False,REGULAR,USD,2026-04-17,SPY
